Date,confirmados_novos,recuperados,Temperature,Visibility,total_testes,testes_pcr,testes_antigenio,new_cases_per_million_Austria,new_deaths_per_million_Austria,new_cases_per_million_Belgium,new_deaths_per_million_Belgium,icu_patients_per_million_Belgium,hosp_patients_per_million_Belgium,new_deaths_per_million_Bulgaria,new_cases_per_million_Canada,new_deaths_per_million_Canada,icu_patients_per_million_Canada,new_cases_per_million_Cyprus,new_deaths_per_million_Czechia,hosp_patients_per_million_Czechia,new_cases_per_million_Denmark,new_tests_per_thousand_Estonia,icu_patients_per_million_France,new_cases_per_million_Georgia,new_cases_per_million_Germany,new_deaths_per_million_Germany,icu_patients_per_million_Germany,new_deaths_per_million_Hungary,hosp_patients_per_million_Hungary,positive_rate_India,new_cases_per_million_Ireland,new_deaths_per_million_Ireland,icu_patients_per_million_Ireland,hosp_patients_per_million_Ireland,new_tests_per_thousand_Ireland,positive_rate_Ireland,new_tests_per_thousand_Italy,new_cases_per_million_Japan,new_deaths_per_million_Japan,new_cases_per_million_Latvia,new_deaths_per_million_Latvia,hosp_patients_per_million_Latvia,new_tests_per_thousand_Latvia,new_cases_per_million_Lithuania,new_tests_per_thousand_Lithuania,icu_patients_per_million_Luxembourg,new_deaths_per_million_Malta,new_tests_per_thousand_Malta,positive_rate_Malta,new_cases_per_million_Monaco,new_cases_per_million_Montenegro,positive_rate_Mozambique,new_deaths_per_million_Poland,positive_rate_Romania,new_cases_per_million_Russia,new_deaths_per_million_Russia,new_deaths_per_million_Serbia,positive_rate_Serbia,new_cases_per_million_Slovakia,new_tests_per_thousand_Slovakia,new_cases_per_million_Slovenia,new_deaths_per_million_Slovenia,icu_patients_per_million_Slovenia,new_tests_per_thousand_Slovenia,new_deaths_per_million_Switzerland,new_cases_per_million_Turkey,positive_rate_Ukraine,new_deaths_per_million_United Arab Emirates,tests_per_case_United Arab Emirates,new_cases_per_million_United Kingdom,new_deaths_per_million_United Kingdom,icu_patients_per_million_United Kingdom,hosp_patients_per_million_United Kingdom,positive_rate_United Kingdom,new_cases_per_million_United States,new_deaths_per_million_United States,obitos
2020-09-24,691.0,386.0,20.8,10.8,21342.0,21342.0,0.0,92.379,0.6659999999999999,162.3,0.518,8.974,51.94300000000001,0.8640000000000001,30.417,0.212,2.623,10.275,1.121,71.71600000000002,97.2,2.54,15.408,64.926,27.702,0.155,3.4730000000000003,0.725,56.83,0.08800000000000001,64.604,0.608,3.24,19.037,2.907,0.022,1.787,3.803,0.119,11.664,0.0,3.711,1.274,50.69300000000001,2.082,1.598,4.53,5.7620000000000005,0.018000000000000002,152.89,460.146,0.119,0.6609999999999999,0.066,44.465,1.007,0.147,0.011,65.938,1.015,58.684,0.962,6.252999999999999,1.753,0.116,20.406,0.13,0.101,111.6,97.87,0.589,3.58,27.193,0.02,142.304,2.716,3.0
2020-09-25,899.0,327.0,18.4,10.9,24244.0,24244.0,0.0,75.946,0.333,190.515,0.345,9.491,53.496,0.5760000000000001,43.188,0.185,2.597,9.133,1.307,77.038,117.572,2.629,16.162,66.43,28.239,0.179,3.545,0.932,59.729,0.081,65.009,0.0,3.443,20.252,2.944,0.023,1.774,4.459,0.032,16.435,0.0,4.771,1.289,41.87600000000001,2.424,1.598,4.53,4.747,0.019,76.445,390.089,0.13,0.608,0.066,48.734,0.726,0.147,0.011,76.745,1.187,91.874,0.0,7.215,1.335,0.34700000000000003,19.742,0.134,0.202,108.1,101.317,0.501,3.859,29.756,0.022,145.905,2.852,5.0
2020-09-26,884.0,377.0,18.2,10.5,17229.0,17229.0,0.0,79.277,0.111,157.641,0.431,10.354,54.014,0.0,27.9,0.159,2.994,14.842,0.934,74.42399999999998,107.213,2.366,16.355,74.20100000000002,15.683,0.095,3.688,1.242,60.971,0.076,49.617,1.013,3.645,20.657,2.391,0.023,1.726,5.131,0.024,15.375,0.0,2.651,1.336,40.774,1.419,4.793,4.53,5.268,0.016,50.963,374.167,0.125,0.846,0.068,50.852,1.144,0.0,0.011,101.106,1.036,88.507,0.481,8.177,0.922,0.0,17.916,0.134,0.202,102.8,89.12,0.516,3.845,29.947,0.022,134.963,2.32,8.0
2020-09-27,665.0,267.0,19.5,10.8,11412.0,11327.0,85.0,73.503,0.0,118.727,0.518,11.648,56.43,1.007,43.93,0.132,2.888,13.7,1.401,76.851,73.202,2.919,16.458,73.699,15.671,0.06,3.867,0.621,64.18,0.077,87.083,0.0,3.443,21.872,2.406,0.023,1.4509999999999998,3.819,0.016,11.664,0.0,3.711,0.88,33.428000000000004,0.691,4.793,0.0,5.214,0.015,0.0,184.695,0.131,0.211,0.069,53.202,0.6779999999999999,0.147,0.011,87.552,0.358,76.482,0.481,8.177,0.4370000000000001,0.0,17.394000000000002,0.138,0.101,101.3,83.964,0.25,4.066,32.231,0.023,113.377,0.952,9.0
2020-09-28,425.0,237.0,19.8,10.9,20249.0,20249.0,0.0,61.734,0.333,101.298,0.604,12.08,61.089,1.5830000000000002,47.45399999999999,0.45,2.9410000000000003,19.409,1.121,78.906,75.101,3.131,17.139,74.702,27.356,0.048,4.2010000000000005,1.346,71.737,0.077,78.375,0.0,3.443,22.48,1.998,0.026,0.845,2.356,0.095,11.133,0.0,5.832000000000002,0.741,38.203,1.577,6.39,2.265,4.792,0.014,50.963,203.802,0.141,0.396,0.073,54.997,0.411,0.147,0.011,48.538,0.469,18.279,0.962,7.6960000000000015,1.146,0.116,16.742,0.141,0.101,102.8,59.747,0.191,4.375,35.339,0.023,100.585,1.082,4.0
2020-09-29,688.0,309.0,21.0,10.9,26551.0,26531.0,20.0,67.619,0.6659999999999999,152.033,1.208,12.943,61.779,0.8640000000000001,46.95,0.344,2.994,34.251,1.681,93.193,68.195,2.8680000000000003,17.730999999999995,78.71300000000002,21.961,0.179,4.189,0.828,78.155,0.07400000000000001,73.515,0.203,3.645,23.695,2.567,0.026,1.492,4.254,0.055,16.965,0.53,8.482999999999999,1.865,32.326,2.322,7.987999999999999,4.53,5.007,0.014,50.963,213.355,0.155,0.951,0.077,55.703,1.0759999999999998,0.147,0.011,42.31,1.346,47.621,0.0,7.6960000000000015,1.631,0.462,16.92,0.14300000000000002,0.303,100.6,105.412,1.061,4.625,35.648,0.023,130.929,2.52,6.0
2020-09-30,825.0,337.0,19.2,10.9,26310.0,26227.0,83.0,85.71700000000001,0.333,115.362,1.294,13.547,63.764,1.727,56.065,0.477,3.2060000000000004,13.7,1.774,99.076,92.883,2.82,18.234,81.721,29.146,0.14300000000000002,4.225,0.828,80.018,0.073,84.046,0.203,4.455,24.707,2.6830000000000003,0.028,1.746,4.499,0.055,50.36600000000001,0.0,9.543,2.264,42.244,2.353,7.987999999999999,2.265,5.811,0.012,101.926,313.663,0.153,0.7929999999999999,0.079,57.361,1.192,0.0,0.011,103.853,1.68,97.646,0.481,7.6960000000000015,1.394,0.578,16.493,0.142,0.303,100.7,104.838,1.046,4.905,37.268,0.024,119.162,2.888,8.0
2020-10-01,854.0,407.0,19.0,11.0,24530.0,24452.0,78.0,96.931,0.333,224.943,0.604,13.46,66.69800000000001,0.0,48.301,0.424,3.179,19.409,2.148,108.6,69.57600000000001,2.316,18.634,112.304,31.343000000000004,0.16699999999999998,4.297,1.656,78.362,0.07,89.514,0.405,4.05,24.707,2.9410000000000003,0.029,1.956,5.1629999999999985,0.04,23.327,0.0,10.073,2.491,33.428000000000004,2.295,4.793,0.0,5.118,0.012,25.482,342.3230000000001,0.145,0.7929999999999999,0.081,60.541,1.137,0.147,0.012,145.98,1.433,84.178,0.962,7.215,1.578,0.0,16.683,0.14300000000000002,0.202,98.1,102.068,0.8690000000000001,5.023,38.182,0.024,137.914,2.64,6.0
2020-10-02,888.0,422.0,18.1,10.2,24698.0,24623.0,75.0,76.39,0.111,273.952,1.208,14.064,68.078,1.871,56.277,2.597,3.338,19.409,1.961,115.604,92.538,2.7960000000000003,18.797,113.557,33.837,0.107,4.416,1.76,76.602,0.073,94.374,-1.013,4.253,23.695,2.567,0.032,1.99,4.143,0.087,40.823,0.53,10.073,2.075,62.815,2.6660000000000004,4.793,4.53,4.774,0.013,50.963,1119.316,0.133,0.713,0.086,63.68600000000001,1.268,0.147,0.012,124.367,1.739,114.482,0.962,7.215,1.392,0.116,17.098,0.14800000000000002,0.303,97.8,103.026,0.972,5.436,40.111,0.025,166.011,2.6010000000000004,6.0
2020-10-03,963.0,486.0,16.7,10.5,17593.0,17530.0,63.0,117.472,0.6659999999999999,292.4170000000001,0.604,15.963,70.667,0.4320000000000001,34.603,0.556,3.736,25.117,1.121,112.709,64.05199999999999,1.4069999999999998,19.078,118.07,19.729,0.155,4.7860000000000005,1.449,72.875,0.073,122.524,1.823,4.05,24.302,2.759,0.035,1.967,4.562,0.024,39.232,0.0,11.133,1.937,45.917,1.534,3.195,2.265,5.746,0.015,25.482,388.497,0.125,0.898,0.093,66.708,1.179,0.294,0.013,128.946,1.569,109.191,0.481,7.215,0.933,0.116,17.809,0.162,0.202,98.5,189.803,0.722,5.436,42.233,0.028,146.757,2.066,12.0
2020-10-04,904.0,362.0,17.3,10.5,11886.0,11797.0,89.0,79.277,0.444,225.374,1.726,16.049,74.722,0.4320000000000001,56.727,1.166,3.789,14.842,1.494,119.432,65.433,0.762,19.759,138.876,18.452,0.024,5.037,1.035,70.908,0.071,73.717,0.0,4.253,27.138,2.287,0.035,1.533,3.1710000000000003,0.032,35.521,0.0,12.194,1.349,38.57,1.121,3.195,2.265,4.928,0.018000000000000002,0.0,307.295,0.114,0.687,0.092,71.1,0.733,0.147,0.013,149.827,0.619,80.811,0.0,7.6960000000000015,0.4970000000000001,0.116,16.944000000000006,0.166,0.0,96.3,338.288,0.486,5.436,45.017,0.038,107.969,1.151,10.0
2020-10-05,734.0,247.0,17.9,10.9,11788.0,11775.0,13.0,83.274,0.555,169.80700000000004,1.208,16.825,80.848,1.439,76.387,0.768,3.789,26.259,2.895,138.762,65.26,2.616,20.854,144.892,37.0,0.251,5.299,1.139,67.182,0.067,104.703,0.0,4.658,30.378,2.464,0.035,0.996,2.222,0.032,21.207,0.53,12.724,0.927,36.366,1.805,1.598,0.0,4.441,0.02,25.482,369.39,0.094,0.7659999999999999,0.094,73.711,0.7879999999999999,0.294,0.014,64.656,0.687,84.178,0.481,10.101,1.207,0.116,19.007,0.174,0.303,93.9,185.649,0.28,5.789,49.627,0.041,118.96,1.45,13.0
2020-10-06,427.0,258.0,20.6,11.0,23191.0,23148.0,43.0,102.483,0.444,180.161,1.208,16.308,82.14200000000002,1.151,62.847,0.477,3.868,33.109,3.362,152.395,55.592,1.406,20.973000000000006,137.622,29.29,0.14300000000000002,5.347,2.07,64.904,0.067,85.868,0.203,4.86,30.378,2.359,0.036000000000000004,1.65,4.056,0.055,36.051,0.53,15.375,2.024,29.387,2.221,3.195,2.265,5.655,0.021,25.482,358.245,0.078,1.533,0.095,78.672,1.261,0.147,0.015,58.612,1.59,43.772,1.443,9.62,1.923,0.34700000000000003,17.916,0.177,0.607,93.6,214.433,1.12,6.04,53.63399999999999,0.045,136.82399999999998,2.072,14.0
2020-10-07,944.0,325.0,20.2,10.8,29274.0,29145.0,129.0,114.252,0.888,308.638,1.381,17.343,90.598,1.5830000000000002,43.029,0.503,3.683,23.975,3.268,166.49599999999995,57.49100000000001,3.164,20.81,127.345,47.861,0.191,5.61,2.484,67.906,0.065,123.739,1.013,5.468,31.593000000000004,2.945,0.038,2.073,3.945,0.04,35.521,0.0,15.375,2.347,42.244,2.609,3.195,2.265,5.6389999999999985,0.024,76.445,334.362,0.075,1.982,0.101,75.24600000000002,1.3430000000000002,0.147,0.016,160.63299999999995,1.743,171.24200000000005,0.0,10.582,1.758,0.116,18.746,0.17600000000000002,0.101,95.0,208.776,1.031,6.511,57.331,0.049,154.247,2.798,8.0
2020-10-08,1278.0,480.0,20.5,10.7,27746.0,27697.0,49.0,134.238,0.888,494.236,1.5530000000000002,18.379,95.775,1.007,62.265,0.477,4.08,23.975,3.735,182.37,77.173,1.883,20.987,118.32,57.338,0.14300000000000002,5.813,2.174,83.227,0.065,101.665,0.203,5.063,32.201,3.216,0.038,2.119,5.06,0.024,57.788,0.0,19.616,2.341,52.162,2.9960000000000004,1.598,0.0,6.187,0.025,50.963,334.362,0.077,1.982,0.105,77.74,1.261,0.294,0.017,189.939,1.857,186.153,0.481,10.101,1.771,0.578,19.149,0.18,0.202,99.1,258.522,1.134,6.422999999999999,60.16,0.053,177.035,2.988,10.0
2020-10-09,1394.0,647.0,19.8,10.9,28948.0,28684.0,264.0,125.577,0.444,464.64,2.157,18.465,102.764,1.007,76.705,0.371,4.0539999999999985,37.676,3.362,200.393,83.38799999999998,2.293,21.298,132.108,54.354,0.06,6.0870000000000015,1.5530000000000002,102.791,0.064,124.955,0.81,6.278,36.251,3.346,0.038,2.141,4.649,0.047,72.633,0.0,22.267,2.4130000000000003,48.856,2.734,1.598,0.0,5.2429999999999986,0.026,101.926,547.717,0.078,1.374,0.108,82.016,1.357,0.147,0.02,216.864,2.037,175.571,2.405,11.063,2.0980000000000003,0.116,19.315,0.183,0.404,102.3,204.578,1.2819999999999998,6.481,61.412,0.056,170.343,2.915,12.0
2020-10-10,1646.0,639.0,20.1,10.9,21089.0,20999.0,90.0,137.125,1.11,685.959,2.071,19.673,108.718,0.5760000000000001,56.754,0.6890000000000001,4.213,39.959,4.015,202.26,76.655,1.22,21.55,130.102,35.424,0.251,6.337999999999999,2.07,121.528,0.063,204.747,0.608,6.0760000000000005,39.289,3.1660000000000004,0.041,2.201,5.495,0.024,47.185,0.0,24.918000000000006,2.497,74.937,1.922,3.195,0.0,5.728,0.029,0.0,466.514,0.08199999999999999,1.4,0.11,86.84,1.329,0.147,0.021,345.6269999999999,1.641,182.786,0.962,10.101,1.422,0.0,19.552,0.157,0.101,106.2,223.537,1.193,6.922999999999999,64.181,0.058,166.02,1.991,5.0
2020-10-11,1090.0,384.0,20.3,11.0,13459.0,13458.0,1.0,99.485,-0.111,459.636,1.381,21.14,115.103,0.14400000000000002,43.347,0.371,4.266,22.834,3.642,207.116,58.7,1.099,21.949,131.105,33.968,0.07200000000000001,6.505,2.174,129.602,0.063,164.851,0.405,6.0760000000000005,40.706,1.62,0.048,1.731,3.463,0.016,39.232,0.0,29.689,1.773,58.774,1.042,3.195,0.0,4.394,0.031,25.482,363.021,0.087,0.846,0.119,92.11,0.959,0.147,0.022,193.053,0.732,197.698,0.0,12.987,0.675,0.0,17.809,0.16899999999999998,0.202,108.8,189.759,0.957,7.026,68.777,0.052000000000000005,138.914,1.423,13.0
2020-10-12,1249.0,311.0,18.6,11.0,23343.0,23162.0,181.0,108.7,0.444,312.521,1.726,23.124,127.097,3.31,25.833,0.318,4.372,46.809,5.976,240.639,67.15899999999999,2.582,22.778,119.824,78.07,0.16699999999999998,7.03,1.449,146.786,0.062,166.674,0.203,6.481,44.757,2.833,0.05,1.413,1.992,0.024,50.36600000000001,0.0,31.28,1.15,46.285,2.22,3.195,4.53,5.112,0.031,50.963,288.188,0.087,0.925,0.12,91.863,0.843,0.294,0.023,92.314,1.023,81.292,0.962,12.505999999999998,1.591,0.924,19.137,0.17800000000000002,0.101,105.7,206.39,0.737,7.468,73.04899999999998,0.054000000000000006,126.204,1.193,14.0
2020-10-13,1208.0,549.0,18.0,10.7,31413.0,31223.0,190.0,114.141,0.6659999999999999,635.0509999999998,2.847,24.246,139.953,1.151,108.923,0.848,5.061,94.76,5.136,251.284,50.067,2.01,24.17,142.636,53.28,0.501,7.364,2.898,157.241,0.061,163.636,0.608,6.278,48.605,3.1,0.052000000000000005,1.861,3.961,0.032,39.762,0.53,32.34,2.35,43.346,2.902,4.793,2.265,6.252999999999999,0.033,127.408,347.099,0.07200000000000001,1.638,0.125,93.809,1.645,0.294,0.023,97.259,2.084,191.925,1.924,14.912,2.358,0.809,19.35,0.179,0.202,101.6,254.102,2.106,7.601,77.969,0.055,157.796,2.405,16.0
2020-10-14,2072.0,446.0,16.2,11.0,32134.0,31934.0,200.0,149.44899999999996,1.221,713.6560000000002,2.934,27.007,153.41299999999995,0.8640000000000001,68.226,0.662,4.981,58.226000000000006,6.1629999999999985,277.431,85.11399999999998,2.264,24.628,170.46099999999996,85.613,0.406,7.172999999999999,2.795,159.207,0.06,219.531,1.013,6.0760000000000005,47.39,3.292,0.056,2.517,4.277,0.087,54.077,0.0,35.521,2.692,50.325,3.201,6.39,0.0,5.619,0.036000000000000004,178.37099999999995,307.295,0.07400000000000001,3.065,0.127,96.214,1.61,0.147,0.027000000000000003,258.259,2.46,340.0780000000001,0.962,16.836,2.543,0.693,19.813,0.159,0.202,95.7,290.944,2.018,8.293,82.462,0.056,180.597,2.988,7.0
2020-10-15,2101.0,588.0,15.8,10.9,31146.0,30928.0,218.0,172.322,0.555,901.497,4.228,28.215,168.34,2.1590000000000003,60.887,0.503,5.14,118.735,5.416,299.281,74.583,1.769,25.768,230.373,90.948,0.275,7.77,3.002,160.967,0.06,240.188,0.608,5.872999999999998,48.2,2.719,0.064,2.695,5.598,0.032,60.43899999999999,0.0,32.34,2.474,93.671,2.998,6.39,2.265,6.527,0.038,127.408,335.954,0.073,2.404,0.132,92.891,1.926,0.294,0.028,353.32,2.634,358.357,0.481,19.241,2.499,0.693,20.074,0.17,0.202,92.1,279.822,2.033,8.558,87.397,0.057,196.011,2.568,11.0
2020-10-16,2608.0,985.0,16.0,10.7,32581.0,32161.0,420.0,129.13,0.555,879.408,2.761,30.89,181.11,2.015,67.988,0.848,5.273,107.318,4.949,321.599,72.51100000000002,2.095,26.508000000000006,222.352,91.843,0.406,8.212,3.4160000000000004,169.97299999999996,0.059,202.114,0.608,6.0760000000000005,49.415,3.596,0.067,2.487,5.0760000000000005,0.111,78.465,0.53,28.629,2.523,103.222,3.262,6.39,0.0,6.534,0.04,50.963,969.649,0.069,3.488,0.136,102.354,1.5759999999999998,0.294,0.03,380.061,2.239,401.168,1.924,20.684,2.696,0.809,21.485,0.184,0.303,88.1,230.637,2.003,8.721,92.744,0.057,208.902,2.834,21.0
2020-10-17,2153.0,1853.0,15.7,10.7,23723.0,23641.0,82.0,193.973,0.777,946.019,2.847,33.133,195.606,1.439,3.683,0.212,5.352,230.62,6.443,330.283,86.49600000000002,1.052,27.648000000000003,240.15,58.03,0.14300000000000002,8.665,2.484,175.252,0.059,253.352,1.62,6.0760000000000005,52.655,3.856,0.067,2.7430000000000003,4.95,0.047,99.671,0.53,33.4,2.827,83.75299999999999,1.935,4.793,0.0,5.445,0.046,127.408,232.461,0.068,2.219,0.13699999999999998,100.751,1.898,0.294,0.031,360.463,1.989,432.434,1.924,21.165,1.811,0.0,20.429,0.212,0.404,83.6,238.429,2.21,9.045,96.412,0.057,171.476,2.305,13.0
2020-10-18,1856.0,1081.0,16.7,7.6,15106.0,15104.0,2.0,185.646,0.444,788.4639999999998,1.812,35.549,215.451,2.591,99.014,0.636,5.432,71.926,6.537000000000001,345.224,78.209,0.926,28.699,298.809,47.825,0.155,9.143,3.4160000000000004,177.21900000000005,0.058,260.035,0.608,6.278,55.49,3.269,0.066,2.424,3.384,0.016,30.75,0.53,34.991,1.426,92.936,1.435,6.39,0.0,5.8,0.047,127.408,299.334,0.066,1.295,0.14,101.443,1.247,0.294,0.033,287.015,0.937,349.218,1.924,24.051,1.268,0.116,21.52,0.198,0.404,80.6,250.331,0.987,9.28,100.595,0.058,149.144,1.489,19.0
2020-10-19,1949.0,966.0,17.4,8.8,26730.0,26422.0,308.0,124.467,1.221,709.86,2.589,38.483,239.266,3.1660000000000004,87.62100000000002,0.821,5.485,49.092,8.498,386.405,78.036,2.195,30.934,297.305,100.222,0.525,10.097,3.209,196.266,0.058,208.798,0.0,6.481,60.351000000000006,2.914,0.068,1.635,2.451,0.032,23.327,0.0,39.232,1.1740000000000002,76.039,2.001,7.987999999999999,0.0,6.09,0.048,76.445,230.86900000000003,0.079,1.083,0.14400000000000002,108.562,1.137,0.294,0.034,157.519,1.234,258.306,0.962,26.937,2.081,1.733,24.022,0.18600000000000005,0.303,81.7,277.377,1.178,9.693,108.019,0.059,204.581,1.4469999999999998,17.0
2020-10-20,1876.0,1932.0,17.0,8.2,34013.0,33701.0,312.0,169.213,1.11,835.1439999999999,3.969,42.02,256.954,1.5830000000000002,59.297,0.477,5.697,173.53599999999997,9.898,414.325,91.848,2.009,32.088,299.31,101.726,0.477,10.444,3.934,202.891,0.057,255.782,2.633,6.886,63.794,2.972,0.07200000000000001,2.394,3.851,0.024,60.969,1.59,41.883,2.211,74.57,3.324,11.183,2.265,6.394,0.05,76.445,210.17,0.097,2.827,0.14300000000000002,110.378,1.836,0.294,0.038,129.129,2.6460000000000004,381.927,0.962,26.456,2.834,0.809,22.457,0.185,0.404,85.6,314.719,3.55,10.282,115.664,0.061,187.177,2.792,15.0
2020-10-21,2535.0,1340.0,16.5,10.7,34052.0,33473.0,579.0,217.401,1.221,1141.28,4.314,45.299,282.581,4.174,71.194,0.98,5.591,144.994,11.206,452.517,108.767,1.7619999999999998,33.139,338.667,147.17600000000004,0.34600000000000003,11.219,4.9689999999999985,209.413,0.056,236.138,0.608,7.087999999999999,65.616,3.398,0.073,2.9410000000000003,4.902,0.055,99.671,0.0,39.762,2.8160000000000003,114.977,3.69,12.78,0.0,6.683,0.051,50.963,281.819,0.102,3.435,0.14300000000000002,105.828,2.145,0.0,0.043,403.323,1.89,725.8530000000002,3.848,26.456,2.99,-12.248,23.868,0.223,0.202,84.9,393.41,2.814,10.488,119.789,0.064,191.24,3.384,16.0
2020-10-22,3270.0,1293.0,15.8,8.6,32865.0,32495.0,370.0,270.363,1.777,1444.914,4.228,49.441,314.851,2.303,68.385,0.821,6.067,214.637,9.898,475.209,131.72899999999998,2.025,34.19,399.832,71.04,0.585,12.234000000000002,4.762,220.696,0.053,213.456,0.608,7.4929999999999986,62.78100000000001,3.612,0.069,2.818,4.894,0.087,85.35700000000001,1.06,51.956,2.9210000000000003,156.85299999999995,3.3710000000000004,15.975,6.794,6.081,0.051,203.853,302.518,0.075,4.439,0.14400000000000002,107.61,1.96,0.441,0.048,316.504,2.84,800.4110000000002,5.291,29.823,3.244,0.809,24.923,0.215,0.202,83.3,313.128,2.784,10.429,122.411,0.064,230.542,2.761,16.0
2020-10-23,2899.0,1349.0,15.7,10.7,33704.0,33180.0,524.0,285.464,1.443,1515.84,6.04,54.618,349.968,1.871,76.89,0.715,6.041,182.669,11.765999999999998,507.705,148.303,1.6,35.995,440.943,160.842,0.215,13.32,4.865,228.667,0.049,158.97799999999995,1.418,7.6960000000000015,62.984,3.587,0.067,3.011,5.803,0.071,132.541,0.53,54.607,3.036,163.465,3.741,17.573,0.0,7.121,0.051,356.742,281.819,0.08800000000000001,4.043,0.141,117.018,1.926,0.441,0.054000000000000006,472.742,2.873,798.9680000000002,1.443,31.266,3.379,2.426,25.67,0.203,0.101,82.3,302.846,3.3,10.96,130.881,0.065,247.53,2.915,31.0
2020-10-24,3669.0,1962.0,15.7,10.8,25879.0,25812.0,67.0,401.27,1.221,1528.006,6.816,59.881,380.34,1.007,40.591,0.583,6.041,148.41899999999995,9.898,500.141,136.218,1.557,36.869,486.567,124.821,0.68,14.239,3.934,232.393,0.046,171.53400000000005,0.81,7.4929999999999986,63.18600000000001,3.626,0.064,2.939,5.78,0.032,137.313,2.121,63.09,2.986,176.322,2.588,19.17,2.265,7.438,0.044,25.482,307.295,0.092,4.73,0.149,111.42,2.015,0.441,0.064,529.339,3.158,946.159,10.101,31.747,2.778,1.618,24.793000000000006,0.201,0.0,82.1,339.289,2.563,11.608,136.405,0.068,250.049,2.873,21.0
2020-10-25,2577.0,1035.0,16.6,9.8,17454.0,17385.0,69.0,308.891,1.554,1347.931,6.299,65.23100000000001,416.321,1.439,74.797,0.821,6.172999999999999,115.31,11.579,528.995,163.15,0.928,38.112,483.30800000000005,118.042,0.322,15.349,3.623,253.51,0.043,206.57,0.0,7.898,64.604,3.194,0.062,2.677,3.922,0.047,111.865,1.06,73.163,2.363,219.301,1.53,19.17,2.265,6.3660000000000005,0.043,254.816,267.49,0.083,2.299,0.14400000000000002,112.324,1.5619999999999998,0.441,0.071,557.179,1.265,806.183,2.405,35.114000000000004,1.771,0.231,23.915,0.198,0.202,81.1,291.621,2.224,12.197,144.124,0.069,187.926,1.396,19.0
2020-10-26,2447.0,1079.0,14.5,10.9,28250.0,27777.0,473.0,272.695,1.443,1094.687,7.6789999999999985,70.063,454.545,6.045,108.605,1.007,6.172999999999999,103.893,15.314,577.086,182.314,1.983,40.865,469.27,149.909,0.34600000000000003,16.137,4.865,269.348,0.042,190.166,0.608,7.6960000000000015,69.667,2.889,0.062,2.062,3.2260000000000004,0.04,41.883,2.121,80.055,1.186,281.013,2.359,25.56,4.53,6.595,0.041,101.926,178.326,0.077,1.189,0.145,117.505,1.487,0.147,0.07400000000000001,240.30900000000003,1.476,543.548,5.291,39.44300000000001,2.769,3.235,26.061,0.198,0.303,80.3,307.869,1.503,12.565,148.86700000000005,0.07,203.352,1.61,27.0
2020-10-27,3299.0,2388.0,15.2,10.9,36108.0,35649.0,459.0,314.776,1.443,1170.962,11.993,78.691,478.704,3.5980000000000003,72.333,0.662,6.0939999999999985,206.645,16.995,607.808,129.312,2.298,43.055,457.237,157.083,0.358,17.45,6.522,299.265,0.041,141.764,1.013,7.6960000000000015,71.692,2.316,0.058,2.884,5.084,0.04,72.10300000000002,1.59,85.887,2.7,155.384,3.985,25.56,4.53,6.6720000000000015,0.039,254.816,289.78,0.077,3.488,0.15,111.982,2.172,0.735,0.086,165.02900000000002,3.238,732.5880000000002,6.252999999999999,42.32899999999999,3.594,4.16,26.192,0.201,0.202,77.7,337.684,5.4060000000000015,13.302,161.079,0.07,232.137,2.94,28.0
2020-10-28,3960.0,1657.0,17.3,9.3,36609.0,35970.0,639.0,376.843,2.443,1816.108,11.39,85.766,511.147,5.181,70.558,1.007,6.067,129.01,11.953,612.943,175.581,2.286,44.935,433.924,193.378,1.158,18.655,4.4510000000000005,327.731,0.04,135.08100000000002,1.215,8.101,66.22399999999999,2.262,0.057,3.2910000000000004,5.78,0.04,133.072,0.0,92.779,3.189,283.217,4.069,33.548,2.265,6.712999999999999,0.035,433.187,479.252,0.076,6.183,0.152,108.857,2.35,0.735,0.098,528.789,3.072,1256.414,6.734,49.06399999999999,3.464,1.271,27.33,0.197,0.303,78.6,364.051,4.566,14.097,168.385,0.07,239.956,3.124,24.0
2020-10-29,4224.0,1701.0,17.1,10.8,37231.0,36653.0,578.0,494.426,3.22,2064.003,11.907,91.202,533.84,4.03,79.937,0.901,5.829,138.144,17.462,678.122,148.475,2.029,46.578,428.409,223.587,1.038,20.159,5.7970000000000015,330.94,0.041,174.774,1.215,8.708,66.831,3.102,0.056,3.332,6.3020000000000005,0.134,133.072,0.53,100.201,2.7060000000000004,348.236,4.428,38.34,6.794,6.964,0.034,254.816,563.639,0.103,7.927,0.158,119.355,2.46,0.882,0.11,510.107,4.165,1197.73,6.734,57.24100000000001,3.063,4.853,27.496,0.188,0.303,82.5,339.952,4.125,14.348,170.58,0.071,274.98,3.033,33.0
2020-10-30,4656.0,1747.0,17.6,10.5,38671.0,37784.0,887.0,624.778,2.887,1730.515,12.425,95.344,555.5840000000002,4.174,94.218,1.192,6.12,189.52,20.17,713.046,205.621,3.277,49.849,425.151,231.333,1.026,21.866,6.729,388.495,0.042,154.32,1.215,8.506,66.22399999999999,2.795,0.058,3.557,6.136,0.063,150.567,2.651,98.081,3.162,266.32,3.87,41.535,4.53,8.375,0.032,203.853,509.504,0.101,5.3370000000000015,0.17,123.254,2.405,0.735,0.122,615.974,10.887,864.867,11.063,61.57,3.228,8.897,27.532,0.182,0.202,88.5,359.691,4.0360000000000005,14.421,173.6,0.07400000000000001,299.889,3.199,40.0
