STAID,SOUID,DATE,TG,Q_TG
11102,156831,20210115,-9999,9
11102,156831,20210116,-9999,9
11102,156831,20210117,-9999,9
11102,156831,20210118,-9999,9
11102,156831,20210119,-9999,9
11102,156831,20210120,-9999,9
11102,156831,20210121,-9999,9
11102,156831,20210122,-9999,9
11102,156831,20210123,-9999,9
11102,156831,20210124,-9999,9
11102,156831,20210125,-9999,9
11102,156831,20210126,-9999,9
11102,156831,20210127,-9999,9
11102,156831,20210128,-9999,9
11102,156831,20210129,-9999,9
11102,156831,20210130,-9999,9
11102,156831,20210131,-9999,9
11102,156831,20210201,-9999,9
11102,156831,20210202,-9999,9
11102,156831,20210203,-9999,9
11102,156831,20210204,-9999,9
11102,156831,20210205,-9999,9
11102,156831,20210206,-9999,9
11102,156831,20210207,-9999,9
11102,156831,20210208,-9999,9
11102,156831,20210209,-9999,9
11102,156831,20210210,-9999,9
11102,156831,20210211,-9999,9
11102,156831,20210212,-9999,9
11102,156831,20210213,-9999,9
11102,156831,20210214,-9999,9
11102,156831,20210215,-9999,9
11102,156831,20210216,-9999,9
11102,156831,20210217,-9999,9
11102,156831,20210218,-9999,9
11102,156831,20210219,-9999,9
11102,156831,20210220,-9999,9
11102,156831,20210221,-9999,9
11102,156831,20210222,-9999,9
11102,156831,20210223,-9999,9
11102,156831,20210224,-9999,9
11102,156831,20210225,-9999,9
11102,156831,20210226,-9999,9
11102,156831,20210227,-9999,9
11102,156831,20210228,-9999,9
11102,156831,20210301,-9999,9
11102,156831,20210302,-9999,9
11102,156831,20210303,-9999,9
11102,156831,20210304,-9999,9
11102,156831,20210305,-9999,9
11102,156831,20210306,-9999,9
11102,156831,20210307,-9999,9
11102,156831,20210308,-9999,9
11102,156831,20210309,-9999,9
11102,156831,20210310,-9999,9
11102,156831,20210311,-9999,9
11102,156831,20210312,-9999,9
11102,156831,20210313,-9999,9
11102,156831,20210314,-9999,9
11102,156831,20210315,-9999,9
11102,156831,20210316,-9999,9
11102,156831,20210317,-9999,9
11102,156831,20210318,-9999,9
11102,156831,20210319,-9999,9
11102,156831,20210320,-9999,9
11102,156831,20210321,-9999,9
11102,156831,20210322,-9999,9
11102,156831,20210323,-9999,9
11102,156831,20210324,-9999,9
11102,156831,20210325,-9999,9
11102,156831,20210326,-9999,9
11102,156831,20210327,-9999,9
11102,156831,20210328,-9999,9
11102,156831,20210329,-9999,9
11102,156831,20210330,-9999,9
11102,156831,20210331,-9999,9
