,confirmados_novos,recuperados,total_testes,testes_pcr,tests_per_case_Australia,new_deaths_Canada,icu_patients_per_million_Canada,hosp_patients_Canada,icu_patients_per_million_Cyprus,new_deaths_Denmark,new_deaths_per_million_Denmark,icu_patients_Denmark,icu_patients_per_million_Denmark,hosp_patients_Denmark,hosp_patients_per_million_Denmark,new_cases_Dominican Republic,new_cases_per_million_Dominican Republic,new_tests_Dominican Republic,new_deaths_per_million_Georgia,new_deaths_Germany,new_deaths_per_million_Germany,icu_patients_Germany,icu_patients_per_million_Germany,new_deaths_Ireland,new_deaths_per_million_Ireland,icu_patients_Ireland,icu_patients_per_million_Ireland,hosp_patients_Ireland,hosp_patients_per_million_Ireland,new_tests_Ireland,new_tests_per_thousand_Ireland,new_cases_Japan,new_cases_per_million_Japan,new_tests_per_thousand_Japan,new_cases_Latvia,new_deaths_Latvia,new_cases_per_million_Latvia,new_deaths_per_million_Latvia,hosp_patients_Latvia,hosp_patients_per_million_Latvia,positive_rate_Latvia,new_deaths_Lithuania,positive_rate_Lithuania,positive_rate_Malta,new_cases_Mexico,new_deaths_Mexico,new_cases_per_million_Mexico,new_deaths_per_million_Mexico,new_tests_per_thousand_Mexico,new_cases_Monaco,new_cases_per_million_Montenegro,new_cases_Mozambique,new_cases_per_million_Mozambique,new_tests_Mozambique,new_tests_per_thousand_Mozambique,positive_rate_Mozambique,new_cases_Portugal,new_deaths_Portugal,new_cases_per_million_Portugal,new_deaths_per_million_Portugal,icu_patients_Portugal,icu_patients_per_million_Portugal,hosp_patients_Portugal,new_tests_per_thousand_Portugal,positive_rate_Portugal,new_cases_Russia,new_deaths_Russia,new_cases_per_million_Russia,new_cases_per_million_Slovakia,new_deaths_per_million_Slovakia,hosp_patients_Slovakia,hosp_patients_per_million_Slovakia,new_cases_Slovenia,new_deaths_per_million_Slovenia,icu_patients_Slovenia,icu_patients_per_million_Slovenia,hosp_patients_Slovenia,positive_rate_Slovenia,icu_patients_per_million_Spain,hosp_patients_Spain,positive_rate_Sweden,new_cases_United Arab Emirates,new_cases_per_million_United Arab Emirates,positive_rate_United Arab Emirates,new_vaccinations_United Arab Emirates,new_cases_United Kingdom,new_deaths_United Kingdom,new_cases_per_million_United Kingdom,new_deaths_per_million_United Kingdom,icu_patients_United Kingdom,icu_patients_per_million_United Kingdom,hosp_patients_United Kingdom,hosp_patients_per_million_United Kingdom,new_cases_United States,new_deaths_United States,new_cases_per_million_United States,new_deaths_per_million_United States,icu_patients_United States,icu_patients_per_million_United States,hosp_patients_United States,new_tests_United States
2021-03-26,488.0,891.0,30147.0,25092.0,4308.5,38.0,17.726,2273.0,35.392,2.0,0.345,40.0,6.906,207.0,35.738,364.0,33.555,0.0,1.504,159.0,1.898,3322.0,39.65,20.0,4.05,66.0,13.366,317.0,64.199,18491.0,3.745,1977.0,15.631,0.532,638.0,3.0,338.246,1.59,630.0,334.005,0.039,8.0,0.078,0.047,5303.0,651.0,41.13,5.049,0.162,21.0,592.298,117.0,3.743,1479.0,0.047,0.105,488.0,5.0,47.859,0.49,155.0,15.201,669.0,2.957,0.016,9073.0,400.0,62.172,232.982,10.99,3170.0,580.624,1032.0,4.81,109.0,52.431,500.0,0.179,39.14,7679.0,0.108,2128.0,215.158,0.009,69142.0,6235.0,71.0,91.845,1.046,615.0,9.059,4485.0,66.067,77370.0,1152.0,233.744,3.48,8327.0,25.157,34618.0,1369048.0
2021-03-27,344.0,3668.0,22158.0,19866.0,4041.6,21.0,17.832,2343.0,34.251,2.0,0.345,41.0,7.078,192.0,33.148,250.0,23.046,0.0,2.005,87.0,1.038,3379.0,40.33,2.0,0.405,65.0,13.164,304.0,61.566,21134.0,4.28,2080.0,16.446,0.313,602.0,5.0,319.16,2.651,589.0,312.268,0.038,10.0,0.078,0.043,5059.0,567.0,39.238,4.398,0.078,6.0,587.522,132.0,4.223,2441.0,0.078,0.088,344.0,8.0,33.736,0.785,148.0,14.514,618.0,2.173,0.016,8783.0,382.0,60.185,280.421,9.708,3149.0,576.778,1255.0,1.443,106.0,50.988,497.0,0.179,0.0,0.0,0.106,2304.0,232.953,0.009,160165.0,3909.0,58.0,57.582,0.854,594.0,8.75,4435.0,65.33,62848.0,788.0,189.872,2.381,8199.0,24.77,33930.0,995820.0
2021-03-28,365.0,384.0,10845.0,9716.0,3582.0,25.0,17.99,2269.0,34.251,1.0,0.173,43.0,7.424,200.0,34.529,401.0,36.966,0.0,1.253,44.0,0.525,3444.0,41.106,13.0,2.633,68.0,13.771,322.0,65.211,19619.0,3.973,1783.0,14.097,0.149,324.0,6.0,171.774,3.181,606.0,321.281,0.039,12.0,0.077,0.038,1646.0,194.0,12.766,1.505,0.04,5.0,558.862,186.0,5.951,1619.0,0.052,0.088,365.0,10.0,35.796,0.981,142.0,13.926,633.0,1.064,0.016,8979.0,331.0,61.528,169.425,12.821,3164.0,579.525,638.0,3.367,106.0,50.988,499.0,0.179,0.0,0.0,0.105,2128.0,215.158,0.009,122069.0,3947.0,21.0,58.142,0.309,582.0,8.573,4184.0,61.633,43220.0,524.0,130.573,1.583,8357.0,25.248,34447.0,621161.0
2021-03-29,309.0,458.0,30105.0,24254.0,3120.8,16.0,18.52,2221.0,30.825,1.0,0.173,41.0,7.078,216.0,37.292,199.0,18.345,0.0,3.509,180.0,2.148,3559.0,42.478,1.0,0.203,70.0,14.176,331.0,67.034,13507.0,2.735,1290.0,10.2,0.571,167.0,5.0,88.538,2.651,633.0,335.595,0.039,9.0,0.074,0.034,1293.0,209.0,10.028,1.621,0.181,6.0,533.387,0.0,0.0,1233.0,0.039,0.077,309.0,6.0,30.304,0.588,136.0,13.338,623.0,2.961,0.016,8589.0,290.0,58.855,37.548,8.425,3096.0,567.07,288.0,2.886,111.0,53.393,526.0,0.18,39.803,8076.0,0.106,1874.0,189.477,0.01,52090.0,4783.0,23.0,70.456,0.339,583.0,8.588,4196.0,61.81,69282.0,714.0,209.31,2.157,8437.0,25.489,35010.0,1002789.0
2021-03-30,389.0,1654.0,29244.0,25778.0,3271.3,21.0,18.653,2506.0,28.542,2.0,0.345,41.0,7.078,226.0,39.018,202.0,18.621,0.0,2.005,250.0,2.984,3588.0,42.824,14.0,2.835,65.0,13.164,310.0,62.781,14957.0,3.029,2141.0,16.928,0.326,526.0,10.0,278.867,5.302,625.0,331.354,0.039,6.0,0.069,0.033,5067.0,801.0,39.3,6.213,0.171,17.0,659.171,95.0,3.039,1555.0,0.05,0.07,388.0,2.0,38.052,0.196,129.0,12.651,584.0,2.868,0.016,8162.0,404.0,55.929,222.542,15.019,2994.0,548.388,1079.0,7.696,102.0,49.064,515.0,0.186,39.44,8065.0,0.114,2289.0,231.437,0.01,86942.0,4071.0,55.0,59.968,0.81,568.0,8.367,3975.0,58.554,61426.0,887.0,185.576,2.68,8572.0,25.897,35405.0,1526815.0
2021-03-31,617.0,707.0,28793.0,24565.0,3452.6,68.0,18.865,2516.0,29.684,2.0,0.345,43.0,7.424,218.0,37.637,343.0,31.619,0.0,1.253,200.0,2.387,3668.0,43.779,6.0,1.215,64.0,12.961,297.0,60.148,21152.0,4.284,2864.0,22.645,0.533,630.0,6.0,334.005,3.181,613.0,324.992,0.037,8.0,0.065,0.031,5977.0,577.0,46.357,4.475,0.155,6.0,614.589,287.0,9.182,1549.0,0.05,0.081,618.0,3.0,60.608,0.294,127.0,12.455,558.0,2.832,0.016,8156.0,402.0,55.888,339.766,17.4,2844.0,520.913,1557.0,3.367,112.0,53.874,500.0,0.194,39.162,8083.0,0.117,2084.0,210.709,0.009,87686.0,4115.0,43.0,60.616,0.633,547.0,8.058,3741.0,55.107,66769.0,1092.0,201.717,3.299,8502.0,25.686,35553.0,1573709.0
2021-04-01,592.0,702.0,28742.0,23351.0,3875.4,38.0,20.057,2537.0,30.825,4.0,0.691,39.0,6.733,211.0,36.428,469.0,43.234,0.0,1.755,234.0,2.793,3719.0,44.388,18.0,3.645,63.0,12.759,274.0,55.49,19535.0,3.956,2598.0,20.541,0.517,638.0,14.0,338.246,7.422,576.0,305.376,0.038,9.0,0.062,0.031,5381.0,454.0,41.735,3.521,0.069,17.0,565.231,150.0,4.799,1323.0,0.042,0.086,592.0,11.0,58.058,1.079,129.0,12.651,538.0,2.819,0.017,9057.0,375.0,62.062,238.843,13.005,2683.0,491.424,1337.0,3.367,108.0,51.95,518.0,0.204,39.418,7937.0,0.119,2315.0,234.065,0.01,82833.0,4565.0,51.0,67.245,0.751,517.0,7.616,3556.0,52.382,79115.0,1076.0,239.016,3.251,8471.0,25.592,35557.0,1435178.0
2021-04-02,548.0,743.0,14921.0,12630.0,4248.1,13.0,20.296,2605.0,29.684,1.0,0.173,41.0,7.078,211.0,36.428,585.0,53.927,0.0,3.259,117.0,1.396,3839.0,45.82,8.0,1.62,62.0,12.556,264.0,53.465,19031.0,3.854,2714.0,21.459,0.483,587.0,9.0,311.207,4.771,526.0,278.867,0.037,11.0,0.062,0.026,3089.0,190.0,23.958,1.474,0.053,15.0,530.202,194.0,6.207,1805.0,0.058,0.091,548.0,9.0,53.743,0.883,131.0,12.847,513.0,1.463,0.019,8682.0,392.0,59.492,253.68,15.935,2590.0,474.39,1175.0,4.329,118.0,56.76,515.0,0.216,0.0,0.0,0.101,2180.0,220.416,0.01,100080.0,3422.0,52.0,50.408,0.766,485.0,7.144,3375.0,49.716,69886.0,953.0,211.134,2.879,8468.0,25.583,35597.0,1338909.0
2021-04-03,280.0,318.0,23135.0,20763.0,4402.8,27.0,21.223,2597.0,29.684,4.0,0.691,39.0,6.733,215.0,37.119,355.0,32.725,1080.0,1.504,70.0,0.835,3905.0,46.608,2.0,0.405,65.0,13.164,242.0,49.01,16662.0,3.374,2751.0,21.751,0.325,279.0,1.0,147.916,0.53,573.0,303.785,0.038,8.0,0.067,0.026,1838.0,157.0,14.255,1.218,0.041,6.0,503.135,82.0,2.624,1753.0,0.056,0.092,280.0,7.0,27.46,0.686,126.0,12.357,512.0,2.269,0.019,8906.0,377.0,61.027,137.005,13.005,2627.0,481.167,1306.0,2.405,124.0,59.646,531.0,0.222,40.466,8416.0,0.101,2084.0,210.709,0.009,67909.0,3424.0,10.0,50.437,0.147,478.0,7.041,3243.0,47.771,63258.0,738.0,191.11,2.23,8543.0,25.809,35182.0,967043.0
2021-04-04,193.0,349.0,12404.0,11304.0,5007.7,22.0,21.408,2604.0,31.967,1.0,0.173,39.0,6.733,211.0,36.428,159.0,14.657,0.0,1.755,50.0,0.597,4047.0,48.303,3.0,0.608,58.0,11.746,242.0,49.01,13946.0,2.824,2522.0,19.94,0.136,238.0,8.0,126.179,4.241,595.0,315.449,0.037,8.0,0.07,0.024,1263.0,136.0,9.796,1.055,0.038,3.0,472.883,114.0,3.647,1242.0,0.04,0.088,193.0,4.0,18.928,0.392,117.0,11.474,517.0,1.216,0.017,8697.0,350.0,59.595,113.561,14.103,2661.0,487.395,721.0,3.367,124.0,59.646,534.0,0.224,0.0,0.0,0.102,2113.0,213.642,0.009,19688.0,2405.0,10.0,35.427,0.147,469.0,6.909,3228.0,47.55,35126.0,295.0,106.12,0.891,8607.0,26.003,35666.0,562140.0
2021-04-05,159.0,321.0,59231.0,27044.0,5926.4,23.0,23.131,2426.0,31.967,1.0,0.173,40.0,6.906,220.0,37.982,140.0,12.906,0.0,2.757,76.0,0.907,4152.0,49.556,0.0,0.0,58.0,11.746,260.0,52.655,11954.0,2.421,1566.0,12.382,0.477,119.0,3.0,63.09,1.59,628.0,332.944,0.037,5.0,0.075,0.023,1247.0,252.0,9.672,1.955,0.186,5.0,351.876,108.0,3.455,2098.0,0.067,0.091,159.0,6.0,15.593,0.588,112.0,10.984,536.0,5.81,0.014,8525.0,336.0,58.417,28.94,12.638,2699.0,494.355,284.0,3.367,126.0,60.608,556.0,0.223,41.172,8944.0,0.103,2012.0,203.43,0.009,17743.0,2831.0,28.0,41.702,0.412,461.0,6.791,3254.0,47.933,77399.0,519.0,233.832,1.568,8850.0,26.737,36617.0,942260.0
2021-04-06,874.0,894.0,63682.0,29186.0,5235.0,49.0,23.29,2692.0,31.967,2.0,0.345,38.0,6.561,219.0,37.809,168.0,15.487,0.0,2.507,109.0,1.301,4342.0,51.824,9.0,1.823,60.0,12.151,261.0,52.858,13864.0,2.808,2615.0,20.676,0.419,309.0,3.0,163.821,1.59,858.0,454.882,0.041,8.0,0.076,0.024,4804.0,586.0,37.26,4.545,0.171,11.0,461.738,65.0,2.08,808.0,0.026,0.095,874.0,2.0,85.714,0.196,113.0,11.082,504.0,6.245,0.014,8206.0,382.0,56.231,60.993,0.0,2639.0,483.365,273.0,3.367,133.0,63.975,573.0,0.229,42.562,9463.0,0.12,1988.0,201.003,0.009,62781.0,2404.0,20.0,35.412,0.295,453.0,6.673,3142.0,46.283,60690.0,862.0,183.352,2.604,9011.0,27.223,37543.0,1543426.0
2021-04-07,663.0,757.0,63322.0,29038.0,5403.1,28.0,23.767,2963.0,29.684,3.0,0.518,34.0,5.87,237.0,40.917,334.0,30.789,0.0,2.005,510.0,6.087,4428.0,52.85,5.0,1.013,56.0,11.341,232.0,46.985,16151.0,3.271,3453.0,27.302,0.462,643.0,9.0,340.897,4.771,638.0,338.246,0.038,12.0,0.075,0.025,5370.0,613.0,41.65,4.754,0.17,8.0,444.224,139.0,4.447,1377.0,0.044,0.082,663.0,3.0,65.021,0.294,116.0,11.376,488.0,6.212,0.012,8174.0,369.0,56.011,212.651,27.291,2596.0,475.489,1192.0,1.443,131.0,63.013,581.0,0.238,42.969,9412.0,0.116,1883.0,190.387,0.009,47570.0,2797.0,45.0,41.201,0.663,440.0,6.481,3018.0,44.457,75005.0,2592.0,226.599,7.831,9024.0,27.263,37740.0,1655570.0
2021-04-08,602.0,601.0,58285.0,27545.0,5250.4,36.0,24.588,3024.0,35.392,1.0,0.173,37.0,6.388,237.0,40.917,1094.0,100.849,0.0,2.256,294.0,3.509,4461.0,53.244,5.0,1.013,55.0,11.139,226.0,45.769,19214.0,3.891,3491.0,27.602,0.561,740.0,17.0,392.323,9.013,612.0,324.462,0.036,12.0,0.077,0.025,5140.0,548.0,39.866,4.25,0.174,11.0,409.195,35.0,1.12,815.0,0.026,0.074,602.0,9.0,59.039,0.883,122.0,11.965,495.0,5.716,0.011,8545.0,358.0,58.554,288.664,14.47,2453.0,449.297,1526.0,2.405,129.0,62.051,599.0,0.244,43.29,9384.0,0.115,2112.0,213.54,0.008,182498.0,3124.0,53.0,46.018,0.781,421.0,6.202,2871.0,42.291,79882.0,1023.0,241.333,3.091,9194.0,27.776,37945.0,1505651.0
2021-04-09,694.0,628.0,60048.0,30573.0,5261.0,40.0,25.489,3088.0,35.392,0.0,0.0,37.0,6.388,221.0,38.155,532.0,49.042,0.0,2.256,246.0,2.936,4501.0,53.722,32.0,6.481,53.0,10.734,212.0,42.934,16795.0,3.401,3480.0,27.515,0.535,658.0,18.0,348.849,9.543,609.0,322.871,0.036,13.0,0.075,0.026,5045.0,874.0,39.129,6.779,0.168,5.0,377.351,40.0,1.28,1034.0,0.033,0.064,694.0,5.0,68.061,0.49,128.0,12.553,486.0,5.9,0.01,9027.0,396.0,61.857,169.059,16.301,2314.0,423.837,1283.0,1.443,138.0,66.38,618.0,0.245,43.846,9359.0,0.14,1875.0,189.578,0.008,33972.0,-4787.0,60.0,-70.515,0.884,405.0,5.966,2792.0,41.128,82713.0,889.0,249.886,2.686,9145.0,27.628,37845.0,1442064.0
2021-04-10,601.0,685.0,31800.0,24860.0,4902.0,34.0,26.496,3141.0,36.534,3.0,0.518,38.0,6.561,208.0,35.91,623.0,57.43,0.0,2.757,107.0,1.277,4517.0,53.912,14.0,2.835,52.0,10.531,208.0,42.124,16849.0,3.412,3706.0,29.302,0.324,666.0,5.0,353.09,2.651,563.0,298.483,0.035,11.0,0.073,0.024,6356.0,2192.0,49.297,17.001,0.083,5.0,369.39,72.0,2.304,1415.0,0.045,0.065,601.0,6.0,58.941,0.588,119.0,11.67,466.0,3.119,0.011,8580.0,395.0,58.794,197.815,13.92,2243.0,410.833,1251.0,5.772,140.0,67.342,605.0,0.238,0.0,0.0,0.141,1931.0,195.24,0.008,51471.0,2713.0,40.0,39.964,0.589,385.0,5.671,2649.0,39.021,66696.0,719.0,201.497,2.172,9130.0,27.583,37537.0,1005972.0
2021-04-11,566.0,410.0,12841.0,11713.0,4346.7,24.0,27.184,3187.0,37.676,2.0,0.345,38.0,6.561,211.0,36.428,512.0,47.198,0.0,2.005,98.0,1.17,4566.0,54.497,2.0,0.405,53.0,10.734,213.0,43.137,14355.0,2.907,2700.0,21.348,0.178,368.0,0.0,195.101,0.0,591.0,313.328,0.036,16.0,0.07,0.026,1793.0,126.0,13.906,0.977,0.04,1.0,372.575,180.0,5.759,1613.0,0.052,0.07,566.0,6.0,55.508,0.588,113.0,11.082,466.0,1.259,0.012,8576.0,333.0,58.766,107.883,14.287,2292.0,419.808,549.0,3.367,139.0,66.861,615.0,0.238,0.0,0.0,0.141,1810.0,183.006,0.008,30430.0,1730.0,7.0,25.484,0.103,385.0,5.671,2548.0,37.534,46506.0,302.0,140.5,0.912,9246.0,27.933,38083.0,641056.0
2021-04-12,271.0,445.0,38795.0,25937.0,3959.4,42.0,28.059,3388.0,37.676,2.0,0.345,40.0,6.906,207.0,35.738,341.0,31.435,0.0,1.504,296.0,3.533,4642.0,55.404,0.0,0.0,50.0,10.126,227.0,45.972,11918.0,2.414,2113.0,16.707,0.571,210.0,4.0,111.335,2.121,621.0,329.233,0.037,10.0,0.065,0.026,1627.0,364.0,12.619,2.823,0.196,2.0,238.83,34.0,1.088,709.0,0.023,0.073,271.0,2.0,26.577,0.196,119.0,11.67,479.0,3.805,0.013,8191.0,270.0,56.128,19.415,11.906,2250.0,412.115,287.0,3.367,142.0,68.304,636.0,0.242,46.263,10246.0,0.14,1928.0,194.937,0.008,32479.0,3686.0,15.0,54.297,0.221,377.0,5.553,2491.0,36.694,70093.0,479.0,211.76,1.447,9453.0,28.559,38921.0,1044655.0
