Date,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00
18-04-2014,31.86468,30.06855,32.92905,31.73163,26.69249,25.24561,30.13507,38.81637,39.46497,50.49121,55.38068,53.33508,52.13766,52.03788,53.43487,52.33723,49.39358,43.80562,45.15271,45.60175,40.96174,36.62110,34.87486,28.88776
19-04-2014,13.77033,25.54496,31.63185,35.37378,35.92260,36.67099,42.70798,46.44992,57.67573,64.91014,62.21595,62.66498,52.48691,56.12906,54.13336,54.58240,49.84261,47.59745,41.76002,39.66454,44.75357,42.50841,38.56690,40.71228
20-04-2014,42.44189,48.02985,50.34153,49.44347,44.90325,38.61680,33.37808,33.52776,31.43228,27.69034,22.80087,33.92690,32.13077,29.93550,26.69249,21.00474,16.01549,14.21936,12.37334,4.09119,0.54882,0.69850,0.69850,0.54882
21-04-2014,0.66523,0.86480,0.49893,0.44903,0.64860,1.14753,2.09549,8.08259,19.20861,29.73593,51.58885,43.05723,47.89680,65.40907,81.77381,74.93854,65.75832,61.71702,47.04863,45.50196,46.89895,35.57335,21.55356,21.75313
22-04-2014,22.28532,49.02770,24.79657,42.60820,45.15271,36.02239,18.85937,8.63140,14.46883,22.40173,31.43228,45.30239,65.35918,67.65423,68.95144,66.80606,62.11616,66.90584,66.30713,63.56305,57.47616,44.45422,46.40003,53.73422
23-04-2014,57.54268,58.67358,61.46756,51.73852,32.13077,17.96130,7.93291,20.35614,32.38023,47.99659,62.16606,67.60434,75.08821,66.80606,69.74972,64.36133,59.82111,58.72347,52.13766,50.24175,40.31314,30.73378,40.81207,33.82712
24-04-2014,48.22942,51.82168,49.09422,54.58240,46.84906,39.06583,26.99184,13.32130,9.03054,11.67485,15.76603,24.34754,38.76647,42.50841,63.71272,55.82971,33.42798,30.18496,22.60130,23.69894,26.74238,24.14797,28.43873,33.12862
25-04-2014,43.83888,36.18869,40.96174,47.59745,34.52561,26.09378,15.76603,14.31915,8.33205,5.08904,5.18882,4.59011,2.94366,2.24516,2.34495,1.54667,1.14753,2.34495,1.89592,2.04559,4.73979,5.88732,7.93291,34.27615
26-04-2014,38.84963,33.79385,33.42798,44.25465,48.99444,55.58025,46.30024,39.71443,46.99874,59.37208,65.75832,64.66068,71.89509,64.41122,67.95359,69.64993,68.70197,65.00993,51.08992,47.49766,45.85121,34.32604,33.32819,40.01379
27-04-2014,48.09637,45.16934,45.45207,46.64949,48.04648,45.85121,38.41723,39.06583,42.05938,45.60175,57.82541,49.94239,48.09637,55.03143,55.58025,60.27014,56.67788,45.45207,41.80992,37.86841,39.21551,37.36948,32.28045,25.09593
28-04-2014,27.93980,34.12647,29.48647,25.14582,18.06109,10.57721,3.79183,3.09334,4.73979,15.16732,19.50797,25.29550,39.31529,50.94024,55.77982,52.93594,42.05938,47.49766,42.40863,42.05938,45.25250,28.63830,15.91571,0.84817
29-04-2014,2.46136,9.11370,20.95485,28.88776,35.17421,21.85292,17.56216,8.58151,13.62065,21.40388,30.23486,41.66024,36.67099,40.56260,44.95314,39.06583,37.46927,36.97034,32.33034,23.05034,19.25851,8.63140,1.84602,6.53592
30-04-2014,30.86683,26.74238,0.44903,0.49893,0.44903,0.59871,1.24731,3.24301,7.83312,6.18667,26.79227,,,63.56305,70.94714,64.66068,62.96434,60.22025,65.30928,72.24434,66.60649,50.59100,48.99444,55.68003
01-05-2014,60.20362,64.59416,60.51960,53.13551,43.10712,37.61895,26.84217,21.35399,27.64045,16.91356,15.41678,14.41893,20.00689,16.01549,5.78753,2.49463,4.59011,6.58581,2.24516,0.59871,0.39914,6.88517,17.71184,31.28260
02-05-2014,41.11142,25.07930,39.21551,46.94884,44.35443,35.47357,18.65980,23.69894,27.54066,23.69894,28.03959,34.82497,29.33679,29.78582,22.70109,13.57076,14.41893,16.61420,17.91141,15.56646,14.76818,11.52517,10.32775,8.48173
03-05-2014,16.69736,18.82610,4.44043,12.97205,4.73979,7.38409,15.21721,27.44088,42.65809,46.69938,55.23100,60.76907,64.16176,68.75187,65.40907,59.22240,52.78627,51.83831,41.51056,49.14411,36.82067,31.38238,38.96604,42.95744
04-05-2014,43.50626,37.98482,45.55185,51.68863,51.48906,54.98154,52.58670,60.71917,68.95144,76.78456,73.09251,83.66972,90.95403,89.25768,93.74801,91.95188,95.04521,92.40091,81.97338,80.07746,74.88864,57.37638,73.59144,68.40262
05-05-2014,60.40319,57.80878,67.95359,69.55015,62.01638,56.42842,43.85551,47.44777,62.46541,83.71962,82.87144,89.50715,106.76995,104.57468,100.53339,98.88694,99.38586,98.43790,80.77596,84.46800,75.08821,69.79961,72.79316,64.86025
06-05-2014,74.97180,72.97610,66.70627,61.41767,53.18541,47.04863,38.71658,38.46712,40.56260,55.43057,62.21595,65.25939,66.65638,67.05552,71.39617,67.45466,67.00563,63.06412,62.66498,56.92734,53.93379,54.58240,57.97509,54.38283
07-05-2014,60.80233,59.60491,61.61724,59.37208,57.22670,52.83616,45.35228,40.16346,40.11357,49.59315,49.49336,55.87960,48.79487,50.79057,56.67788,53.38498,57.37638,51.98799,53.88390,49.44347,48.79487,54.33293,55.43057,59.37208
08-05-2014,61.80018,65.25939,65.25939,63.46326,61.31788,51.83831,30.73378,18.36044,15.16732,13.12173,20.15657,21.40388,16.76388,19.15872,21.25421,15.31700,15.91571,20.75528,32.23056,27.79012,24.69679,36.37163,39.16561,41.71013
09-05-2014,49.42684,61.53408,62.46541,62.16606,64.31143,57.42627,48.89465,45.65164,51.58885,58.42412,41.01164,43.40648,62.76477,66.15746,56.87745,55.68003,59.82111,46.25035,57.57595,49.49336,45.95099,47.69723,45.05293,41.31099
10-05-2014,47.36461,52.48691,49.19401,53.23530,53.98369,51.73852,41.76002,29.63615,23.89851,34.87486,51.43917,55.33078,61.86670,59.82111,58.77337,50.19186,57.72562,55.43057,51.93809,49.54325,53.78412,58.22455,60.56950,62.36563
11-05-2014,63.79588,63.39674,63.81251,63.51315,64.96004,62.61509,59.62154,55.92949,53.53465,55.48046,52.93594,51.93809,52.58670,57.92519,61.76692,64.06197,60.96864,54.83186,56.27874,52.08777,49.04433,43.55615,47.29809,51.18971
12-05-2014,55.08132,53.61781,50.04218,47.94669,44.50411,32.87916,25.69464,24.59700,29.83572,36.47142,46.10067,43.30669,57.87530,59.52175,61.06842,55.87960,51.43917,14.46883,35.97249,24.19786,32.28045,36.27185,27.14152,22.65120
13-05-2014,17.16302,22.55141,24.79657,13.22151,11.02624,9.23011,7.63355,6.68560,15.41678,15.71614,19.15872,11.27571,13.02194,26.94195,24.29765,46.00089,21.50367,25.74453,12.17377,27.84002,25.09593,13.57076,14.86797,16.91356
14-05-2014,7.31757,6.58581,11.97420,20.05679,22.30195,7.08474,11.62495,15.36689,20.30625,24.14797,32.23056,35.22411,42.85766,32.72948,37.61895,34.37593,32.43013,38.76647,37.56905,34.17636,23.44948,9.82882,7.68345,13.22151
15-05-2014,27.40761,24.54711,32.92905,25.49507,22.40173,25.94410,26.64260,11.97420,16.96345,27.74023,36.92045,48.89465,50.64089,47.69723,54.03358,48.14626,57.92519,46.84906,33.72733,37.41938,19.00904,20.00689,35.62325,9.77893
16-05-2014,7.38409,13.57076,3.34280,7.73334,0.69850,1.14753,1.24731,5.93721,19.50797,21.80302,39.96389,58.92304,55.48046,59.42197,60.86885,61.66713,65.15961,54.48261,57.97509,26.64260,30.23486,27.09163,33.77722,25.29550
17-05-2014,6.18667,28.73808,33.17851,21.10453,9.77893,5.88732,10.07829,5.48818,4.83957,13.32130,35.32389,59.67143,63.71272,74.33983,82.92134,75.43746,82.97123,85.46585,83.22069,74.53940,59.97079,32.92905,28.58840,29.98539
18-05-2014,32.66296,20.62223,14.01979,12.37334,12.82237,22.50152,37.21981,60.22025,80.07746,80.67617,86.06456,96.94113,103.57683,107.16909,103.47705,106.37081,100.78285,96.44220,95.29468,90.65467,84.71747,69.10111,51.78842,40.01379
19-05-2014,48.22942,37.12002,40.01379,38.01809,28.83787,12.52302,5.23871,14.21936,36.38826,60.81896,79.89452,78.23144,82.77166,88.60908,79.62843,85.61553,76.78456,58.47401,64.91014,68.00348,72.14456,74.04047,52.28734,49.29379
20-05-2014,50.42469,45.90110,54.48261,63.81251,53.63444,30.08518,42.30884,63.76262,73.39187,64.86025,60.96864,66.20735,70.94714,77.48305,79.37897,70.14886,74.98843,63.71272,64.19502,70.11559,69.45036,76.13596,63.71272,60.41982
21-05-2014,59.60491,66.25724,68.11989,63.71272,41.80992,37.21981,32.97894,31.79815,22.30195,30.03529,38.61680,47.69723,48.16289,60.22025,64.16176,61.01853,61.81681,56.67788,47.54755,50.49121,52.08777,55.92949,65.70842,49.34368
22-05-2014,41.17794,51.82168,51.04003,49.89250,49.94239,46.89895,44.55400,44.85336,45.50196,41.41078,42.45852,39.71443,45.10282,51.43917,32.48002,47.54755,53.48476,57.32648,43.40648,32.43013,23.20001,21.30410,29.68604,42.60820
23-05-2014,69.05122,72.11129,67.55445,66.75617,57.87530,49.94239,41.41078,33.22841,35.32389,49.64304,52.23745,52.58670,58.77337,49.59315,51.38928,48.54540,44.25465,48.49551,53.03573,48.54540,30.18496,24.59700,20.45593,31.43228
24-05-2014,31.93120,34.72518,20.50582,2.09549,8.13248,19.50797,17.06324,23.44948,20.60560,49.14411,63.56305,65.50885,62.11616,62.01638,47.94669,66.85595,68.00348,63.71272,64.66068,65.45896,65.15961,60.86885,49.39358,46.40003
25-05-2014,41.31099,47.56418,41.80992,37.56905,39.46497,37.12002,39.46497,50.29164,55.18111,65.60864,67.40477,71.09681,71.89509,72.24434,74.04047,74.28993,70.24864,64.71057,62.21595,62.46541,62.51530,59.47186,49.09422,32.72948
26-05-2014,26.21019,14.23599,27.74023,0.94796,1.04774,2.14538,9.47958,6.73549,17.11313,14.81807,11.67485,16.06539,19.50797,28.33894,24.09808,15.66625,9.03054,12.52302,14.26926,16.91356,18.51012,10.12818,10.02839,16.51442
27-05-2014,17.42911,33.12862,39.06583,38.21766,39.91400,26.19356,16.16517,15.26711,18.85937,21.70324,17.91141,16.81377,11.92431,10.37764,12.32345,9.72904,10.07829,8.08259,18.90926,22.45163,29.13722,25.34539,35.12432,41.11142
28-05-2014,46.10067,49.29379,35.97249,27.14152,32.97894,23.99829,10.37764,6.63570,9.72904,12.47313,9.77893,9.97850,7.38409,5.93721,8.98065,8.53162,3.99140,3.89162,0.94796,0.44903,0.19957,0.34925,0.34925,0.34925
29-05-2014,0.19957,0.13305,0.19957,0.24946,0.34925,1.29721,3.29291,9.08044,14.21936,14.46883,25.24561,34.97464,38.71658,31.08303,21.95270,17.16302,19.40818,37.07013,41.71013,43.75572,29.53636,15.41678,19.05894,22.30195
30-05-2014,21.02137,30.40116,31.63185,28.38883,19.75743,16.01549,8.53162,6.93506,8.58151,13.77033,14.86797,25.49507,26.14367,37.81852,41.90970,52.78627,43.85551,44.50411,29.78582,18.90926,3.89162,3.29291,0.74839,0.79828
31-05-2014,0.46566,1.39699,13.47098,3.49248,8.83097,8.63140,18.06109,39.61465,38.81637,56.34526,32.52991,59.72132,63.01423,59.72132,54.43272,50.54110,57.22670,63.92892,52.93594,37.16991,34.22626,17.66195,23.84862,27.93980
01-06-2014,9.44631,9.04717,13.12173,20.02352,18.01119,15.51657,29.38668,42.97407,57.27659,66.65638,66.55660,67.85380,81.42456,79.02972,83.88592,94.89554,78.89667,62.36563,63.39674,54.98154,41.11142,24.89636,13.96990,35.57335
02-06-2014,51.62211,52.02125,45.10282,40.71228,31.58195,23.29980,16.31485,12.42323,15.36689,35.67314,45.75142,57.72562,58.60706,59.57165,61.21810,61.36778,61.46756,61.11831,53.63444,47.94669,40.01379,39.91400,34.12647,39.36518
03-06-2014,40.71228,42.90755,41.56045,37.86841,34.87486,27.84002,18.56001,17.46238,22.95055,20.00689,9.44631,15.31700,20.45593,27.20804,38.06798,31.43228,37.66884,43.45637,39.56475,39.01594,42.90755,39.91400,38.11787,29.60288
04-06-2014,34.32604,33.06210,32.99557,36.17206,30.33464,31.23271,38.96604,29.27027,25.79442,28.38883,28.47199,,29.48647,34.05995,25.67801,35.78955,35.77292,36.97034,40.16346,55.23100,49.59315,28.23916,21.75313,24.04819
05-06-2014,,28.27242,31.38238,29.40331,25.07930,25.74453,25.54496,23.69894,34.77507,38.91615,36.32174,39.76432,46.84906,54.78197,61.61724,61.46756,57.92519,53.83401,50.29164,54.03358,44.05508,34.82497,36.17206,29.78582
06-06-2014,,4.65663,2.54452,1.09764,2.84387,20.05679,10.37764,8.31542,26.44303,35.42368,44.85336,52.18756,60.91874,62.26584,69.30068,69.00133,75.10484,72.24434,72.90957,78.97983,75.08821,52.83616,49.55988,47.69723
07-06-2014,41.51056,33.86038,36.97034,29.38668,17.82825,6.51929,2.49463,4.29076,6.43613,5.33850,24.34754,38.31744,55.43057,74.10699,79.56191,79.07961,77.03402,80.07746,77.53295,70.74757,61.21810,43.80562,29.53636,30.78367
08-06-2014,25.54496,8.58151,12.57291,12.27356,9.03054,8.93076,27.39098,57.72562,61.36778,68.15316,70.14886,70.54800,78.03187,76.93424,72.44391,77.43316,79.22929,75.38757,77.28348,62.06627,36.97034,24.89636,27.29120,26.49292
09-06-2014,23.61578,39.78095,52.13766,49.24390,40.41293,20.65550,13.42108,7.18452,12.07399,28.88776,46.59960,59.97079,70.59789,80.47660,86.96263,83.32048,74.48950,57.37638,48.09637,31.93120,32.62970,25.39528,9.72904,6.63570
10-06-2014,12.10725,24.54711,19.35829,10.22796,11.27571,14.31915,29.83572,38.61680,45.75142,50.44132,54.28304,53.88390,59.42197,60.51960,66.40692,63.11401,63.41337,64.31143,61.16821,58.42412,50.64089,48.84476,46.10067,45.50196
11-06-2014,50.49121,47.29809,44.10497,39.61465,29.93550,24.19786,30.08518,34.12647,39.71443,46.44992,51.83831,49.24390,58.27444,62.91444,54.28304,34.52561,50.64089,48.24605,49.69293,41.36088,33.47787,19.50797,10.07829,4.83957
12-06-2014,11.30897,1.99570,33.72733,12.97205,9.62925,19.90711,14.91786,21.35399,34.72518,45.80132,38.46712,36.52131,56.82756,53.58455,59.32218,58.67358,56.02928,51.53895,39.96389,48.59530,52.88605,42.90755,39.41508,10.07829
13-06-2014,10.51069,3.99140,0.84817,1.39699,1.44688,2.59441,7.83312,13.57076,28.33894,60.36993,59.47186,50.44132,67.95359,65.30928,61.16821,47.94669,62.86455,57.17681,44.90325,43.80562,53.08562,72.49380,62.61509,54.08347
14-06-2014,46.49981,51.75515,54.23315,45.65164,34.82497,31.43228,22.90066,15.71614,23.69894,24.69679,25.74453,23.10023,20.90496,26.19356,26.89206,27.74023,24.19786,27.34109,33.52776,32.62970,30.28475,37.51916,41.66024,32.48002
15-06-2014,36.38826,48.56203,52.03788,54.63229,49.64304,42.95744,41.51056,32.43013,28.28905,28.53851,24.89636,26.54281,26.54281,26.89206,26.89206,27.93980,27.84002,25.14582,26.74238,25.19571,21.95270,19.40818,17.96130,21.80302
16-06-2014,25.01277,34.79170,34.72518,28.03959,24.89636,16.91356,7.03484,11.07614,11.22581,12.87227,13.12173,17.36259,16.26496,17.21291,18.31055,22.20216,23.94840,26.44303,29.83572,38.56690,34.57550,31.33249,32.03099,36.42153
17-06-2014,43.90540,41.37751,39.26540,37.16991,30.53421,24.04819,23.44948,28.53851,31.93120,30.53421,32.92905,44.35443,44.80347,49.34368,46.05078,36.47142,40.06368,35.42368,37.21981,33.82712,23.15012,21.65335,22.65120,23.59915
18-06-2014,25.67801,29.07070,28.48862,25.09593,20.35614,11.62495,3.09334,2.14538,2.84387,3.59226,5.28861,12.17377,16.21506,20.65550,21.30410,24.79657,29.53636,29.98539,32.72948,35.32389,26.59270,22.10238,16.66410,13.07184
19-06-2014,10.17807,0.59871,0.79828,2.44473,1.54667,2.79398,9.57936,11.72474,10.47743,9.67915,7.93291,6.88517,8.28216,7.58366,7.73334,8.38194,17.01334,18.06109,18.06109,20.55571,26.49292,20.25636,15.26711,9.03054
20-06-2014,1.59656,7.71671,7.03484,12.22366,11.12603,11.87442,11.02624,15.91571,14.21936,27.19141,22.55141,27.98969,31.33249,40.91185,52.23745,56.77767,58.37423,60.86885,32.38023,30.73378,39.16561,40.31314,40.31314,44.05508
21-06-2014,43.77235,44.37106,38.71658,36.82067,33.12862,33.57765,19.40818,26.69249,28.33894,35.77292,43.90540,50.79057,57.52605,64.56090,59.17251,56.17896,61.16821,54.18326,63.41337,55.28089,36.72088,42.80777,48.69508,47.44777
22-06-2014,51.88820,45.16934,42.00949,34.27615,33.42798,24.64690,19.55786,28.33894,41.95959,50.44132,59.97079,52.53680,58.77337,58.02498,58.42412,58.92304,53.88390,48.19616,39.91400,32.82927,15.31700,8.13248,10.97635,18.70969
23-06-2014,18.02782,39.71443,44.00519,39.51486,33.52776,19.00904,10.27786,13.22151,5.73764,3.29291,5.53807,30.88346,59.27229,55.48046,45.15271,54.83186,65.75832,44.65379,32.18066,37.81852,25.59485,14.71829,19.00904,0.79828
24-06-2014,15.36689,22.21879,19.05894,21.60345,17.26281,10.57721,8.43183,10.87657,16.36474,21.70324,17.91141,22.55141,33.82712,36.57120,41.80992,52.18756,36.87056,39.96389,33.87701,29.63615,28.98754,23.54926,27.74023,35.17421
25-06-2014,44.30454,45.90110,45.45207,32.67959,23.20001,19.40818,19.95700,23.59915,32.92905,34.82497,35.17421,49.19401,41.16131,51.83831,38.01809,46.94884,55.38068,51.23960,46.79917,35.97249,32.18066,36.62110,30.28475,45.55185
26-06-2014,52.22082,65.92462,65.65853,55.97939,36.57120,7.68345,8.48173,31.53206,40.46282,48.74497,45.90110,49.39358,52.53680,58.67358,58.72347,57.92519,51.98799,45.75142,35.17421,28.43873,26.74238,28.28905,29.63615,48.79487
27-06-2014,45.03630,43.97192,46.54970,42.70798,41.06153,36.02239,25.49507,25.49507,28.83787,35.02454,35.42368,39.86411,48.59530,52.93594,55.18111,49.74282,51.38928,47.84691,46.05078,46.84906,40.56260,32.62970,33.52776,32.33034
28-06-2014,28.87113,26.67586,28.03959,26.24346,26.09378,28.43873,23.05034,22.60130,29.28690,31.83142,29.23701,25.74453,19.65765,17.11313,16.06539,15.46668,17.01334,18.26066,21.70324,21.20431,20.80517,23.89851,18.46023,25.04604
29-06-2014,29.07070,35.25737,34.47572,39.81422,34.82497,32.43013,27.39098,29.78582,34.22626,39.81422,50.54110,55.03143,50.34153,43.25680,44.85336,42.50841,44.25465,38.21766,43.20691,42.55830,34.22626,30.03529,28.93765,19.40818
30-06-2014,20.48919,30.46769,34.62540,20.65550,6.83527,4.19097,8.03269,15.76603,20.55571,41.06153,47.04863,58.77337,52.53680,49.19401,57.32648,59.27229,51.33938,45.75142,28.48862,33.52776,36.82067,26.94195,26.34324,35.87271
01-07-2014,35.05780,20.35614,17.26281,13.77033,6.78538,4.68990,6.38624,19.80732,24.39743,38.56690,47.74712,56.12906,61.96649,55.48046,56.22885,55.77982,57.42627,56.32863,46.00089,36.47142,35.47357,36.12217,39.56475,35.77292
02-07-2014,17.96130,18.42696,13.12173,7.53377,5.78753,4.44043,5.23871,7.68345,14.36904,21.75313,33.07873,25.04604,28.07285,24.87973,32.08088,43.55615,39.71443,52.08777,58.17466,49.49336,45.00304,43.35658,40.76217,43.40648
03-07-2014,49.36031,53.15214,58.37423,52.83616,57.07702,54.68218,50.49121,44.80347,52.73637,56.82756,69.15101,76.98413,77.03402,77.98198,79.37897,83.02112,73.04262,62.51530,64.81036,63.76262,57.42627,48.14626,36.77077,40.11357
04-07-2014,44.37106,45.43544,47.04863,45.55185,46.25035,44.90325,36.42153,28.03959,36.97034,47.69723,73.29208,81.52435,87.76091,89.50715,85.86499,79.97768,57.12691,48.19616,40.11357,37.16991,35.92260,30.63400,27.88991,30.13507
05-07-2014,35.32389,29.33679,26.34324,21.55356,19.95700,16.36474,12.77248,11.02624,20.95485,35.52346,45.85121,46.69938,47.09852,47.09852,40.31314,35.07443,26.99184,24.94625,26.29335,23.49937,36.92045,37.81852,37.31959,31.73163
06-07-2014,39.44834,32.06425,35.22411,29.98539,22.15227,19.20861,16.21506,11.82452,15.91571,26.04389,33.97679,45.00304,48.29594,52.13766,51.28949,56.12906,57.62584,55.82971,41.85981,19.35829,23.54926,21.00474,23.64905,17.21291
07-07-2014,18.16087,25.14582,26.84217,21.15442,15.01764,17.36259,14.91786,21.25421,31.98109,37.91830,40.01379,47.54755,49.04433,45.55185,51.73852,35.77292,38.06798,37.71873,42.15916,36.12217,38.76647,11.12603,18.36044,21.20431
08-07-2014,9.37979,0.99785,0.59871,0.69850,2.44473,3.54237,4.64000,8.83097,23.10023,20.65550,23.89851,25.94410,28.43873,22.25206,26.64260,35.47357,13.67055,14.26926,23.00044,18.95915,25.89421,19.05894,21.20431,23.79872
09-07-2014,25.34539,21.15442,18.06109,17.61205,14.86797,11.87442,9.18022,10.67700,12.22366,16.96345,30.53421,32.08088,32.72948,36.22196,37.81852,42.65809,41.46067,43.00734,49.39358,39.76432,33.67744,31.18281,31.23271,26.59270
10-07-2014,35.72303,34.32604,38.16776,50.59100,47.24820,27.19141,19.85722,15.16732,10.37764,8.53162,11.77463,9.23011,7.58366,7.33420,10.32775,11.77463,15.36689,13.82022,14.86797,17.86152,25.44518,19.80732,17.46238,29.73593
11-07-2014,43.04060,39.51486,40.06368,28.68819,33.07873,27.49077,13.42108,4.09119,10.92646,5.58796,5.33850,4.34065,4.09119,6.33635,8.13248,7.53377,10.32775,10.17807,9.62925,7.53377,4.73979,10.12818,19.80732,12.97205
12-07-2014,30.33464,40.51271,46.79917,43.10712,42.90755,38.46712,34.22626,24.04819,27.14152,36.22196,39.76432,56.37853,47.39788,44.70368,51.98799,78.73037,95.64392,90.20564,75.28778,46.35013,29.93550,16.36474,12.17377,13.57076
13-07-2014,11.77463,12.50639,12.77248,15.26711,12.62280,13.77033,11.67485,11.67485,15.91571,22.55141,31.73163,35.77292,51.18971,47.59745,31.63185,29.13722,25.49507,26.79227,32.48002,33.42798,31.18281,25.59485,28.88776,28.63830
14-07-2014,31.73163,34.79170,37.36948,38.91615,31.18281,26.94195,24.69679,25.54496,29.03744,38.41723,44.85336,55.13121,57.32648,63.61294,68.10326,68.05337,64.76047,58.27444,51.88820,50.04218,46.84906,41.11142,40.96174,40.16346
15-07-2014,40.31314,35.39041,33.17851,31.98109,28.73808,21.25421,14.21936,12.07399,20.25636,16.36474,28.28905,21.05464,43.00734,44.00519,49.79272,54.18326,61.71702,64.76047,58.67358,40.61250,40.31314,39.26540,22.10238,16.11528
16-07-2014,7.84975,7.31757,4.98925,2.49463,0.79828,8.43183,13.17162,7.58366,21.35399,48.79487,63.16391,66.40692,75.03832,80.22714,78.92994,64.01208,56.87745,48.84476,46.10067,29.23701,19.60775,17.51227,11.27571,4.04129
17-07-2014,6.38624,18.75958,19.15872,22.45163,21.20431,10.47743,9.67915,9.87872,10.47743,14.91786,18.95915,32.52991,36.72088,48.19616,51.28949,55.38068,64.46111,53.83401,59.62154,69.50025,53.68433,41.80992,54.78197,54.08347
18-07-2014,55.21437,45.36891,43.70583,51.08992,47.69723,32.38023,20.35614,25.09593,21.35399,23.24991,35.82282,55.28089,90.10586,106.91963,103.42715,105.62242,97.29038,84.56779,79.77811,76.73467,59.72132,48.29594,72.54370,60.27014
19-07-2014,51.42254,59.53838,44.00519,87.16220,67.25509,48.39573,14.01979,20.70539,27.69034,29.23701,37.26970,56.77767,60.66928,84.36822,92.99962,97.58973,95.39446,92.50070,81.87359,76.68477,72.24434,63.56305,58.97294,53.78412
20-07-2014,59.60491,52.15429,37.66884,26.19356,20.20646,19.80732,27.93980,33.52776,44.65379,37.76862,43.25680,57.62584,65.25939,77.03402,84.06886,61.21810,52.58670,44.60390,30.88346,40.86196,28.83787,33.32819,44.20476,41.95959
21-07-2014,38.65006,34.52561,31.18281,28.98754,23.64905,20.00689,9.97850,8.03269,8.03269,11.17592,16.41463,25.49507,17.46238,29.93550,45.85121,36.02239,48.94454,48.49551,45.35228,38.11787,33.22841,33.87701,33.72733,24.54711
22-07-2014,26.27672,31.66511,31.63185,26.69249,22.50152,18.90926,14.36904,13.22151,20.55571,25.14582,35.52346,45.65164,55.72992,58.77337,56.72777,55.43057,62.31573,44.75357,39.71443,35.47357,37.07013,26.09378,29.38668,31.58195
23-07-2014,37.25307,44.43759,45.55185,43.45637,39.81422,30.28475,19.90711,21.40388,21.95270,23.54926,29.68604,46.20046,46.89895,74.98843,85.96478,90.85424,86.41381,78.78026,97.34027,88.11016,73.44176,64.81036,58.62369,50.79057
24-07-2014,52.88605,50.69078,48.29594,42.70798,37.66884,29.78582,18.06109,21.10453,20.45593,23.54926,42.95744,67.30498,83.42026,89.00822,84.56779,77.63273,67.80391,62.61509,53.53465,48.34583,51.78842,52.78627,44.95314,37.12002
25-07-2014,53.88390,52.02125,46.89895,44.25465,35.32389,23.24991,15.31700,12.97205,20.45593,24.99614,43.30669,53.68433,63.71272,38.51701,33.22841,20.65550,24.94625,32.57980,21.60345,4.68990,1.39699,1.54667,13.96990,27.54066
26-07-2014,19.09220,28.47199,34.27615,36.87056,33.42798,29.03744,21.55356,20.00689,20.90496,32.28045,46.25035,64.76047,78.08176,81.37467,74.38972,88.30973,68.60219,66.35703,52.73637,42.95744,54.03358,48.29594,23.05034,28.53851
27-07-2014,53.21867,41.51056,48.44562,46.99874,51.48906,48.54540,47.24820,43.65594,35.62325,29.03744,37.21981,46.59960,59.62154,62.96434,60.36993,54.23315,54.93164,53.18541,43.50626,38.41723,31.53206,28.33894,29.83572,23.44948
28-07-2014,24.61363,23.88188,28.38883,33.47787,28.63830,28.63830,18.01119,21.25421,25.74453,41.51056,39.01594,46.49981,50.59100,56.57810,43.90540,34.12647,30.13507,36.67099,34.57550,35.22411,37.26970,28.28905,29.63615,29.78582
29-07-2014,30.66726,39.71443,41.66024,39.51486,37.21981,23.54926,9.77893,11.17592,22.00259,23.24991,37.91830,46.74927,46.59960,64.46111,58.07487,62.26584,60.27014,65.00993,58.22455,45.00304,41.56045,18.41033,20.00689,32.28045
30-07-2014,44.03845,47.69723,46.74927,43.70583,41.26110,28.98754,15.96560,19.45808,27.39098,30.68389,40.11357,50.84046,48.89465,,,60.02068,57.22670,68.30283,58.52390,58.32433,52.08777,34.62540,34.17636,36.52131
31-07-2014,32.19729,24.48059,23.59915,20.40603,16.56431,11.27571,11.02624,14.16947,15.21721,35.22411,42.65809,51.28949,56.92734,68.25294,76.48520,73.59144,65.50885,59.62154,46.84906,30.43443,30.78367,30.83357,22.15227,23.94840
01-08-2014,25.47844,24.54711,21.70324,23.39958,20.55571,10.92646,11.42538,12.22366,22.30195,34.27615,43.10712,44.30454,56.92734,66.65638,74.43961,70.19875,62.21595,60.51960,54.58240,48.74497,43.70583,40.66239,33.87701,33.57765
02-08-2014,23.74883,25.87758,25.54496,34.42583,33.72733,39.96389,27.49077,22.95055,21.25421,24.79657,43.40648,55.63014,61.81681,60.07057,52.28734,46.59960,46.69938,58.62369,52.08777,56.67788,54.83186,45.75142,52.73637,44.35443
03-08-2014,50.09207,46.49981,45.85121,45.40218,33.67744,32.43013,30.78367,45.70153,52.28734,53.63444,59.62154,64.21165,63.71272,69.55015,70.29853,72.59359,67.70412,68.55230,64.96004,60.02068,52.98584,45.20261,38.16776,34.72518
04-08-2014,39.51486,35.58998,27.44088,26.24346,20.10668,15.51657,11.42538,11.92431,17.01334,28.78797,37.81852,47.89680,53.43487,62.06627,62.66498,60.76907,65.35918,59.82111,53.53465,43.75572,35.67314,34.37593,27.59055,33.52776
