Date,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00
14-04-2014,83.95245,84.21854,81.22499,82.37252,80.97553,77.68262,74.78886,75.63703,76.38542,80.67617,81.02542,83.52005,86.71317,88.01037,87.71102,87.51145,87.16220,85.91489,78.43101,61.31788,48.54540,41.41078,38.46712,32.48002
15-04-2014,35.72303,39.44834,35.47357,29.28690,24.29765,13.62065,17.11313,31.58195,44.75357,59.87100,65.50885,67.90369,74.88864,78.88004,78.97983,83.56994,86.31403,80.22714,71.14671,55.28089,51.38928,56.12906,51.88820,48.04648
16-04-2014,45.30239,37.51916,40.41293,34.27615,22.75098,17.41248,22.75098,41.51056,59.12261,62.41552,65.65853,72.24434,76.93424,79.57854,80.67617,75.83660,76.88434,77.03402,64.11186,57.52605,57.17681,32.23056,55.43057,73.99058
17-04-2014,79.29581,86.08119,83.81940,82.37252,77.58284,67.25509,56.67788,67.80391,69.40047,66.25724,66.35703,68.45251,69.55015,74.63918,77.93209,79.17940,72.29423,68.90154,65.00993,66.70627,72.69337,79.97768,82.52220,83.56994
18-04-2014,81.15847,73.44176,68.65208,57.67573,50.84046,35.22411,51.04003,67.15531,72.59359,71.74542,72.14456,73.64133,77.83230,78.23144,83.52005,86.01467,85.66542,78.03187,77.33338,60.96864,45.15271,30.78367,40.21336,29.03744
19-04-2014,16.36474,25.87758,31.83142,32.23056,33.32819,32.33034,45.85121,55.53035,65.30928,72.09466,68.55230,70.49810,77.48305,77.93209,81.27488,81.67402,82.77166,84.26843,77.58284,66.85595,60.86885,57.52605,60.81896,67.60434
20-04-2014,59.73795,56.61136,41.36088,47.64734,56.72777,53.43487,53.28519,61.41767,69.15101,72.49380,72.79316,73.59144,77.18370,85.91489,80.92564,77.43316,89.10801,87.76091,88.75876,88.40951,85.91489,85.71532,85.06671,82.07316
21-04-2014,79.89452,70.71430,66.05767,68.95144,66.50670,60.51960,56.37853,54.08347,61.56735,64.86025,66.95574,62.51530,69.00133,79.27918,86.71317,102.27963,96.14285,92.94973,85.36607,67.90369,58.37423,76.43531,79.82800,77.03402
22-04-2014,73.17567,76.56836,73.49165,62.71487,51.63874,72.94284,55.77982,41.56045,51.63874,43.50626,55.58025,50.14196,46.00089,50.94024,51.38928,46.20046,59.07272,44.10497,38.96604,25.49507,30.28475,48.59530,55.43057,53.03573
23-04-2014,49.22727,42.24232,44.40433,55.87960,57.62584,53.33508,52.18756,52.88605,61.86670,66.95574,70.64778,69.10111,66.50670,66.45681,68.10326,64.61079,62.46541,53.88390,33.47787,43.95529,46.94884,40.56260,45.10282,50.79057
24-04-2014,41.37751,28.47199,20.80517,16.06539,19.70754,18.51012,18.70969,26.04389,33.57765,68.90154,83.17080,85.01682,85.36607,83.37037,84.56779,77.93209,71.29638,60.81896,63.66283,59.52175,50.19186,38.86626,32.03099,22.60130
25-04-2014,21.95270,15.03427,23.10023,31.93120,42.95744,47.89680,39.66454,25.64475,25.49507,31.38238,35.22411,53.58455,45.45207,46.30024,33.62755,31.43228,21.05464,6.73549,11.12603,20.65550,14.21936,15.71614,27.14152,32.62970
26-04-2014,37.38611,42.17579,41.66024,49.44347,58.02498,59.02283,58.07487,58.37423,70.74757,76.28563,80.12736,81.67402,84.86714,84.11876,81.02542,80.27703,84.51790,84.46800,78.68047,71.44606,68.80176,65.35918,65.90799,66.00778
27-04-2014,64.59416,55.14784,48.84476,47.89680,42.85766,38.91615,44.55400,51.78842,66.20735,67.60434,67.85380,71.74542,75.33768,79.62843,84.46800,83.76951,85.61553,82.67187,78.58069,73.94069,66.60649,48.29594,53.78412,49.24390
28-04-2014,46.89895,43.83888,43.10712,26.99184,28.93765,26.59270,22.00259,34.02669,50.39143,48.74497,47.59745,56.87745,69.79961,73.64133,76.98413,81.42456,82.57209,79.12951,64.71057,59.82111,55.68003,38.21766,51.73852,46.49981
29-04-2014,43.17364,35.85608,26.19356,23.54926,15.06754,23.64905,22.05249,25.64475,30.93335,37.81852,52.68648,57.22670,64.51100,72.44391,79.32908,81.87359,80.22714,79.82800,74.19015,63.91229,45.25250,32.28045,36.42153,36.82067
30-04-2014,30.60073,34.05995,18.46023,22.45163,30.23486,41.76002,35.97249,18.95915,17.61205,41.80992,47.04863,70.39832,69.64993,70.99703,66.15746,66.90584,59.22240,77.33338,71.24649,57.82541,49.54325,55.68003,39.11572,40.56260
01-05-2014,29.66941,26.67586,25.29550,40.51271,40.26325,35.02454,37.91830,24.84647,34.77507,11.82452,24.29765,40.76217,46.40003,50.44132,55.18111,60.17036,55.82971,59.27229,60.71917,62.66498,63.66283,66.25724,67.55445,66.45681
02-05-2014,74.63918,72.84305,78.38112,78.23144,73.94069,63.71272,60.61939,63.91229,61.46756,63.16391,62.01638,66.20735,71.39617,72.24434,69.79961,71.14671,69.10111,66.65638,69.05122,62.26584,43.90540,46.94884,63.26369,55.43057
03-05-2014,35.72303,47.76375,48.79487,54.68218,58.62369,53.23530,51.08992,63.16391,70.54800,70.89724,75.93639,79.92779,80.92564,77.13381,70.84735,70.74757,71.29638,66.05767,64.96004,48.29594,48.34583,52.53680,58.47401,65.00993
04-05-2014,58.47401,63.72935,53.63444,50.24175,47.84691,49.24390,55.08132,58.37423,72.24434,75.13811,77.28348,74.33983,69.55015,66.90584,69.74972,71.04692,62.11616,60.07057,48.24605,47.29809,48.94454,26.94195,33.37808,18.31055
05-05-2014,17.82825,32.13077,30.93335,44.95314,50.44132,56.27874,59.77122,62.91444,69.89939,72.64348,76.33553,79.67832,86.96263,88.25983,90.50500,90.25553,88.85854,89.85639,87.46155,88.90844,82.47230,77.53295,74.53940,71.39617
06-05-2014,65.65853,51.55558,53.33508,40.61250,33.97679,32.82927,36.32174,40.81207,50.14196,53.03573,61.31788,66.50670,67.75402,67.05552,68.05337,69.94929,70.44821,67.60434,67.95359,67.40477,66.20735,68.00348,69.55015,65.85810
07-05-2014,62.26584,51.68863,43.10712,34.32604,39.76432,38.81637,35.42368,38.01809,51.43917,60.07057,60.12046,60.41982,59.32218,63.11401,59.92089,60.56950,58.47401,56.22885,55.53035,52.68648,55.08132,60.71917,63.61294,63.06412
08-05-2014,66.05767,64.99330,65.25939,65.10971,61.01853,48.84476,29.03744,23.00044,29.78582,37.76862,41.80992,49.09422,46.10067,40.06368,24.14797,13.92001,27.09163,37.31959,51.98799,54.53250,67.20520,65.45896,61.66713,57.02713
09-05-2014,61.20147,56.21222,51.18971,57.07702,62.41552,62.81466,59.47186,58.52390,59.87100,60.41982,66.95574,71.49595,71.94499,72.84305,71.04692,65.10971,61.26799,60.66928,59.97079,59.52175,58.02498,59.47186,63.21380,60.36993
10-05-2014,52.68648,51.62211,58.92304,58.27444,54.23315,46.25035,46.05078,50.54110,52.83616,55.63014,61.31788,65.30928,65.55875,65.30928,62.96434,59.32218,60.76907,55.18111,57.72562,61.11831,61.81681,62.96434,62.31573,58.67358
11-05-2014,58.87315,59.53838,58.22455,57.67573,58.17466,61.46756,61.41767,62.16606,60.32003,58.67358,60.91874,62.01638,61.51745,63.41337,63.21380,61.31788,60.17036,62.41552,61.01853,60.91874,63.51315,58.57380,58.97294,55.08132
12-05-2014,50.82383,45.70153,39.26540,41.90970,38.26755,41.61035,43.90540,43.55615,46.59960,52.98584,51.38928,59.47186,65.10971,65.05982,65.15961,66.75617,68.85165,66.30713,51.93809,44.35443,35.12432,31.33249,42.90755,34.92475
13-05-2014,28.60503,24.74668,28.03959,29.48647,26.09378,24.49722,25.89421,43.55615,53.03573,61.51745,66.05767,66.65638,73.79101,73.94069,71.79531,72.24434,73.29208,73.64133,71.19660,63.91229,61.96649,57.57595,59.82111,54.63229
14-05-2014,54.68218,50.42469,52.68648,48.99444,46.54970,49.64304,49.49336,50.24175,60.71917,57.52605,63.61294,68.75187,70.79746,75.28778,76.03617,74.83875,74.83875,74.43961,72.79316,66.40692,61.96649,58.42412,49.34368,43.45637
15-05-2014,39.78095,40.31314,37.71873,29.78582,30.88346,24.14797,24.49722,21.80302,33.62755,45.50196,46.99874,52.23745,53.53465,58.37423,64.56090,68.70197,64.76047,65.90799,65.70842,55.43057,42.30884,21.80302,14.61850,28.08948
16-05-2014,33.19514,35.65651,22.35184,13.32130,9.18022,9.62925,13.82022,11.12603,18.11098,34.42583,48.09637,50.64089,71.94499,72.14456,67.00563,61.01853,58.32433,61.31788,61.91659,58.87315,45.15271,55.28089,54.13336,57.17681
17-05-2014,66.19072,63.79588,57.47616,51.93809,43.60605,31.23271,50.09207,63.76262,64.26154,75.13811,74.19015,80.77596,81.42456,82.52220,84.76736,89.20779,94.39661,87.86069,85.81510,77.43316,78.38112,79.22929,86.81295,75.48735
18-05-2014,67.18857,70.18212,80.17725,78.63058,74.48950,73.49165,77.53295,80.02757,77.58284,84.91704,91.05381,90.20564,96.24263,99.33597,102.92823,101.33167,100.43360,95.04521,92.20134,90.50500,78.23144,77.68262,64.31143,59.37208
19-05-2014,64.66068,65.32591,57.07702,50.69078,31.98109,33.37808,32.48002,42.40863,45.10282,72.59359,88.80865,94.74586,101.83059,104.57468,106.96952,111.31017,90.65467,87.66112,85.71532,76.83445,67.00563,77.83230,87.76091,66.95574
20-05-2014,59.07272,36.12217,39.81422,44.05508,45.35228,46.30024,43.70583,23.05034,18.06109,33.82712,49.84261,67.80391,74.88864,78.23144,93.34887,94.24693,91.55274,85.86499,65.15961,61.51745,54.43272,34.92475,25.19571,23.39958
21-05-2014,27.20804,28.20589,36.52131,34.27615,31.68174,36.77077,34.82497,47.34798,54.48261,57.17681,65.50885,72.84305,73.94069,73.39187,81.77381,81.42456,72.29423,70.34843,69.94929,68.95144,67.90369,65.00993,53.43487,53.68433
22-05-2014,49.22727,45.90110,33.97679,26.29335,27.54066,18.06109,21.40388,28.53851,36.32174,45.95099,48.99444,57.17681,65.75832,71.24649,72.44391,65.60864,62.81466,60.02068,55.08132,59.77122,67.50455,62.41552,59.52175,62.36563
23-05-2014,73.64133,76.96750,72.99273,76.83445,73.69122,61.61724,62.01638,63.01423,67.70412,66.85595,67.75402,67.15531,61.81681,64.81036,61.56735,57.57595,55.33078,47.09852,41.31099,40.81207,51.58885,51.08992,49.64304,44.15486
24-05-2014,39.84748,35.85608,36.67099,34.72518,27.79012,23.99829,31.48217,29.68604,29.83572,31.38238,46.69938,55.28089,59.82111,62.56520,53.08562,53.83401,52.73637,61.56735,57.22670,34.77507,14.31915,22.00259,40.41293,44.30454
25-05-2014,32.99557,35.52346,34.32604,23.44948,16.06539,20.05679,29.13722,38.21766,48.04648,47.24820,52.23745,48.24605,55.72992,68.10326,61.46756,56.27874,48.04648,32.52991,39.91400,43.15701,36.72088,50.89035,46.64949,46.44992
26-05-2014,46.49981,45.56848,39.71443,40.41293,39.61465,39.16561,38.21766,48.79487,55.72992,59.47186,66.35703,73.34198,73.44176,75.68692,76.98413,75.88649,77.48305,74.24004,63.01423,69.55015,68.75187,56.37853,47.09852,38.16776
27-05-2014,36.45479,33.99342,39.66454,36.77077,27.64045,33.57765,28.58840,24.24776,29.03744,28.58840,26.19356,27.64045,31.43228,42.20906,65.00993,64.11186,65.15961,80.37682,82.27273,85.36607,81.62413,70.39832,58.47401,53.58455
28-05-2014,56.74440,53.28519,42.30884,50.04218,45.80132,31.18281,34.52561,29.53636,37.16991,44.10497,45.05293,44.60390,40.91185,38.11787,42.60820,39.66454,38.81637,35.87271,34.57550,32.38023,30.98324,23.05034,21.30410,21.30410
29-05-2014,32.33034,35.25737,38.36733,22.35184,20.50582,33.32819,28.23916,27.24131,33.62755,35.62325,36.52131,28.83787,30.53421,27.69034,24.64690,24.59700,28.73808,27.54066,25.74453,32.62970,38.86626,41.56045,40.36303,40.96174
30-05-2014,48.76160,54.68218,55.08132,53.03573,50.79057,46.20046,43.80562,42.10927,57.82541,61.21810,57.82541,60.51960,60.76907,64.31143,58.07487,61.51745,60.27014,60.81896,58.77337,54.68218,49.69293,39.56475,39.56475,38.66669
31-05-2014,28.80460,21.62008,18.21076,30.68389,37.71873,56.87745,67.25509,69.45036,61.46756,49.14411,58.02498,70.49810,79.92779,83.27058,82.47230,76.88434,73.19230,81.32478,78.53080,62.31573,61.21810,50.69078,39.51486,24.79657
01-06-2014,21.75313,34.59213,40.26325,38.51701,29.88561,37.12002,40.61250,48.69508,65.70842,76.88434,74.88864,79.37897,76.48520,72.54370,66.70627,71.44606,75.13811,73.69122,64.56090,49.34368,34.77507,40.81207,30.53421,38.56690
02-06-2014,38.11787,34.92475,34.67529,31.28260,21.65335,20.00689,19.55786,21.45378,27.14152,30.18496,31.43228,31.93120,34.72518,39.11572,41.36088,42.10927,40.56260,45.75142,45.40218,39.96389,42.05938,29.33679,25.44518,24.84647
03-06-2014,25.27887,21.55356,21.20431,23.59915,23.24991,19.30840,28.58840,29.83572,35.77292,42.20906,49.34368,49.39358,54.78197,58.87315,66.45681,70.84735,71.19660,65.20950,62.11616,57.97509,56.42842,52.73637,57.77552,56.52820
04-06-2014,56.94397,46.63286,54.48261,54.08347,41.36088,34.32604,39.16561,51.88820,62.21595,65.95789,66.35703,73.54155,73.24219,71.79531,69.84950,67.35488,68.25294,66.40692,63.96219,59.67143,61.61724,56.27874,53.73422,52.43702
05-06-2014,52.22082,54.74870,55.82971,53.48476,53.48476,50.39143,46.99874,44.55400,48.19616,50.99014,53.33508,54.83186,55.72992,55.97939,61.41767,62.61509,61.66713,62.86455,61.51745,56.62799,43.90540,36.42153,23.54926,25.49507
06-06-2014,26.21019,40.04705,33.17851,26.39313,16.06539,25.14582,33.42798,37.16991,42.35873,46.84906,58.57380,58.82326,66.80606,68.25294,75.38757,78.48090,78.48090,87.01252,86.31403,77.28348,79.32908,74.53940,67.85380,64.36133
07-06-2014,63.26369,63.52978,65.75832,69.35058,61.96649,61.01853,57.47616,49.44347,38.36733,40.51271,34.02669,35.87271,31.13292,25.39528,32.62970,50.49121,68.90154,57.77552,45.60175,31.48217,37.91830,24.39743,29.28690,26.54281
08-06-2014,28.93765,40.91185,45.00304,42.20906,41.95959,44.80347,46.44992,49.59315,58.82326,61.76692,63.51315,65.40907,65.60864,59.27229,56.47831,49.79272,46.35013,51.18971,44.45422,45.30239,36.07228,33.22841,32.92905,36.87056
09-06-2014,35.58998,37.38611,37.12002,32.72948,31.18281,26.64260,21.90281,13.77033,13.92001,12.52302,22.00259,13.07184,30.73378,48.49551,64.11186,68.10326,63.21380,55.48046,43.10712,48.89465,40.41293,37.91830,31.78152,38.66669
10-06-2014,34.25952,24.08145,15.76603,21.75313,25.59485,32.92905,33.02884,35.27400,53.53465,51.63874,49.54325,59.42197,52.43702,48.99444,52.88605,40.36303,31.68174,32.18066,33.47787,35.32389,39.26540,33.77722,27.79012,33.42798
11-06-2014,40.24662,46.10067,45.55185,48.69508,40.56260,36.77077,36.32174,44.20476,51.28949,51.33938,56.42842,56.42842,57.82541,57.12691,56.82756,60.22025,58.67358,60.71917,60.27014,57.47616,47.79702,44.70368,24.94625,32.28045
12-06-2014,28.80460,30.46769,33.17851,31.68174,22.80087,30.38453,29.88561,27.44088,45.80132,57.82541,64.76047,55.97939,61.16821,63.71272,63.71272,59.87100,60.22025,61.66713,57.67573,55.13121,51.28949,47.54755,46.00089,39.51486
13-06-2014,34.19299,25.14582,23.24991,18.95915,20.25636,33.37808,36.37163,46.05078,48.39573,50.04218,59.37208,61.46756,55.63014,54.88175,56.07917,60.61939,58.57380,58.62369,52.78627,45.15271,43.45637,42.40863,37.71873,35.87271
14-06-2014,34.92475,34.39256,28.93765,23.54926,19.15872,20.70539,33.92690,37.07013,42.40863,36.72088,36.42153,42.80777,44.50411,41.85981,44.25465,47.49766,48.49551,45.85121,49.19401,41.95959,38.01809,38.11787,30.18496,28.28905
15-06-2014,26.40976,31.39901,28.28905,27.29120,22.05249,22.30195,22.45163,24.14797,25.59485,30.18496,31.63185,36.42153,42.30884,50.64089,50.79057,42.30884,46.15056,49.49336,49.79272,47.24820,46.05078,28.13937,26.29335,23.54926
16-06-2014,23.68231,22.41836,21.50367,35.87271,40.46282,36.47142,31.38238,48.34583,53.93379,53.98369,60.17036,59.77122,63.46326,66.00778,65.20950,69.00133,65.30928,63.66283,62.46541,54.48261,47.34798,43.50626,39.46497,41.51056
17-06-2014,34.65866,34.85823,34.07658,27.34109,31.38238,23.29980,22.00259,22.45163,30.78367,32.33034,36.87056,42.05938,49.89250,50.49121,58.27444,58.57380,53.83401,50.59100,51.23960,55.97939,49.69293,41.95959,38.21766,35.22411
18-06-2014,31.33249,30.00202,31.98109,32.72948,31.23271,27.74023,26.94195,26.84217,27.74023,20.45593,29.28690,36.82067,34.62540,35.67314,42.45852,42.10927,35.97249,39.51486,32.77937,32.62970,31.18281,28.98754,25.29550,22.40173
19-06-2014,21.48704,20.09005,27.74023,36.17206,36.72088,34.32604,29.68604,24.84647,28.83787,31.58195,33.97679,38.11787,40.41293,40.91185,47.84691,56.02928,56.32863,55.63014,55.23100,52.68648,52.03788,42.95744,27.44088,25.39528
20-06-2014,26.94195,26.54281,26.99184,31.48217,33.42798,35.52346,34.12647,33.82712,36.62110,38.21766,43.25680,47.39788,51.63874,53.63444,53.58455,52.93594,48.59530,48.94454,51.63874,48.79487,38.81637,30.03529,25.59485,31.68174
21-06-2014,33.99342,36.38826,39.56475,41.06153,40.36303,42.40863,46.00089,49.24390,47.49766,47.59745,46.54970,49.99229,51.73852,54.23315,51.23960,57.77552,61.41767,63.51315,64.96004,58.92304,49.74282,44.80347,44.25465,39.81422
22-06-2014,31.73163,22.08575,21.50367,28.08948,21.75313,24.94625,32.13077,40.71228,41.85981,45.05293,53.83401,58.72347,63.36348,64.96004,62.71487,59.27229,59.42197,59.42197,63.36348,58.52390,53.43487,45.80132,40.91185,32.18066
23-06-2014,29.86898,27.00847,24.79657,25.79442,26.89206,23.79872,26.84217,29.73593,38.71658,47.24820,52.18756,49.89250,50.29164,50.14196,54.18326,48.44562,53.18541,56.87745,55.03143,52.58670,49.39358,55.63014,46.59960,45.80132
24-06-2014,45.83458,42.84103,46.00089,45.65164,43.55615,42.15916,38.96604,38.86626,46.49981,50.04218,51.18971,50.74067,53.73422,49.89250,49.44347,47.84691,51.43917,53.38498,41.71013,39.71443,41.66024,45.30239,38.26755,35.57335
25-06-2014,39.31529,36.52131,37.76862,34.97464,32.67959,35.07443,38.26755,42.25895,48.49551,54.63229,57.07702,52.98584,55.33078,62.21595,66.90584,69.15101,70.84735,72.64348,71.34628,74.53940,71.34628,33.52776,30.28475,41.11142
26-06-2014,42.64146,41.97622,46.20046,47.54755,46.30024,52.08777,48.34583,44.90325,46.25035,49.64304,59.27229,67.50455,69.94929,63.76262,57.52605,38.11787,47.74712,48.09637,48.94454,44.35443,41.06153,39.56475,39.46497,38.66669
27-06-2014,36.72088,36.52131,31.93120,33.27830,33.22841,32.03099,26.69249,16.96345,17.51227,15.76603,17.46238,16.91356,12.57291,13.07184,13.52087,15.01764,20.45593,19.40818,13.87012,12.42323,19.65765,28.38883,32.08088,30.93335
28-06-2014,32.99557,33.92690,34.27615,36.07228,39.11572,40.56260,39.56475,35.62325,33.97679,36.47142,36.27185,35.67314,33.82712,33.52776,33.97679,31.28260,34.27615,36.37163,38.06798,35.42368,26.14367,18.60990,10.22796,3.49248
29-06-2014,1.99570,15.36689,26.09378,27.98969,20.00689,28.03959,35.77292,40.51271,40.86196,41.16131,43.60605,46.05078,48.19616,46.79917,46.69938,46.54970,46.10067,47.59745,47.99659,46.99874,42.55830,40.06368,39.56475,35.77292
30-06-2014,31.19944,30.33464,28.83787,20.60560,17.11313,17.11313,23.10023,31.58195,29.33679,35.02454,44.30454,51.18971,57.42627,57.42627,56.72777,60.12046,61.06842,61.41767,51.78842,43.85551,40.51271,36.02239,34.67529,33.27830
01-07-2014,26.74238,17.76173,18.60990,14.16947,12.72259,14.61850,17.11313,22.55141,25.04604,44.80347,52.33723,50.22512,,,,,59.02283,60.32003,59.82111,57.27659,51.83831,38.86626,23.15012,21.25421
02-07-2014,17.02997,21.55356,20.80517,16.61420,14.16947,16.91356,20.50582,17.66195,23.15012,51.58885,61.41767,65.30928,65.35918,65.85810,65.05982,68.75187,73.14241,72.29423,75.43746,79.82800,81.87359,82.62198,79.77811,75.18800
03-07-2014,68.98470,63.19717,60.27014,58.17466,51.73852,45.95099,34.07658,22.35184,24.19786,26.19356,29.68604,27.64045,28.13937,26.49292,29.33679,28.23916,28.48862,26.59270,31.03314,32.18066,31.78152,32.08088,33.77722,35.22411
04-07-2014,34.99127,37.51916,34.17636,35.17421,34.27615,31.28260,26.24346,22.30195,22.40173,20.05679,19.20861,15.11743,14.71829,11.47528,18.11098,16.76388,25.34539,21.45378,19.65765,18.16087,19.05894,18.65980,17.66195,15.01764
05-07-2014,17.02997,34.59213,36.17206,36.17206,35.57335,33.72733,34.22626,35.92260,38.96604,41.36088,45.75142,44.70368,43.95529,45.80132,44.20476,44.85336,47.09852,50.94024,52.18756,50.94024,49.39358,36.97034,28.03959,33.42798
06-07-2014,33.19514,34.25952,34.02669,31.73163,25.59485,21.70324,26.84217,31.33249,41.76002,41.41078,44.85336,44.65379,44.55400,47.59745,47.34798,49.14411,46.44992,40.96174,39.66454,36.72088,31.18281,31.88131,33.22841,31.13292
07-07-2014,32.46339,32.06425,28.28905,29.93550,29.43658,28.13937,27.44088,31.53206,36.27185,39.06583,43.25680,43.30669,45.45207,48.04648,44.80347,44.30454,42.50841,39.91400,40.96174,41.06153,37.31959,32.03099,29.53636,29.98539
08-07-2014,39.84748,39.98052,35.97249,32.43013,28.88776,32.67959,16.16517,10.07829,22.60130,31.18281,40.91185,45.80132,48.04648,48.89465,47.34798,47.34798,45.30239,50.94024,53.38498,53.03573,50.64089,51.43917,46.30024,42.85766
09-07-2014,43.04060,43.97192,42.55830,40.96174,35.77292,37.76862,37.31959,38.46712,39.46497,41.01164,42.05938,42.10927,43.45637,44.95314,47.29809,45.35228,43.65594,44.85336,43.20691,39.86411,39.11572,36.72088,35.92260,36.77077
10-07-2014,37.18654,37.58568,36.62110,34.72518,34.42583,29.18711,28.93765,31.58195,36.62110,,,,,,,,,,,,,,,
11-07-2014,,,,,,,,,,,,,,49.79272,45.55185,39.81422,41.11142,42.60820,41.56045,36.97034,35.87271,31.18281,26.29335,33.07873
12-07-2014,32.59643,23.21664,18.95915,14.51872,10.97635,20.45593,32.03099,27.84002,34.42583,37.86841,37.96819,47.39788,45.65164,40.21336,34.22626,32.52991,18.21076,16.66410,15.56646,13.22151,14.96775,18.51012,14.16947,13.92001
13-07-2014,9.91198,18.56001,20.60560,26.64260,32.43013,27.98969,24.99614,25.84432,32.52991,34.47572,35.97249,37.36948,38.56690,41.21121,43.15701,43.25680,44.30454,46.00089,44.05508,44.60390,43.10712,42.45852,37.26970,37.26970
14-07-2014,34.12647,30.26812,29.88561,26.74238,16.46453,19.80732,21.60345,28.78797,34.67529,35.97249,35.77292,37.61895,33.32819,33.32819,31.68174,31.63185,30.48432,31.83142,27.98969,26.94195,25.99399,24.69679,23.79872,37.56905
15-07-2014,39.98052,38.45049,35.62325,36.62110,36.27185,32.87916,28.33894,25.69464,30.28475,32.72948,33.87701,34.67529,36.72088,40.91185,42.05938,41.95959,41.11142,41.61035,39.86411,38.61680,41.26110,26.54281,25.04604,26.94195
16-07-2014,29.40331,29.27027,27.09163,26.89206,24.69679,26.14367,16.76388,19.20861,21.80302,22.30195,20.95485,18.01119,12.57291,12.67270,10.87657,21.70324,34.02669,42.85766,43.15701,40.41293,38.51701,35.07443,23.10023,27.14152
17-07-2014,30.20159,27.93980,27.29120,27.09163,22.10238,21.75313,26.09378,32.33034,40.06368,43.65594,46.20046,56.62799,65.30928,66.60649,68.30283,70.19875,68.45251,62.06627,65.35918,58.97294,47.54755,35.07443,37.46927,45.80132
18-07-2014,40.77880,36.72088,39.41508,38.16776,43.40648,45.35228,44.65379,36.37163,33.77722,44.85336,51.83831,70.24864,70.04907,67.30498,72.64348,74.53940,72.04477,67.70412,69.74972,66.85595,62.76477,62.16606,58.87315,53.48476
19-07-2014,50.95687,38.05135,30.48432,31.33249,38.81637,29.83572,22.30195,27.49077,30.93335,38.11787,45.50196,51.38928,48.99444,46.05078,49.39358,50.44132,44.30454,50.59100,50.69078,50.69078,37.66884,32.08088,30.48432,32.43013
20-07-2014,31.19944,29.13722,36.67099,38.31744,32.38023,29.78582,35.07443,33.12862,32.87916,36.47142,37.41938,40.16346,44.25465,47.34798,41.46067,45.90110,46.35013,50.34153,48.34583,44.05508,38.86626,34.97464,29.83572,32.03099
21-07-2014,32.06425,30.73378,26.49292,21.30410,23.64905,26.09378,26.14367,27.98969,29.98539,34.57550,40.61250,37.86841,39.01594,42.55830,46.44992,49.99229,48.84476,48.04648,45.25250,40.96174,33.22841,24.99614,25.09593,21.90281
22-07-2014,18.49349,23.88188,22.60130,21.25421,11.97420,9.87872,23.10023,24.59700,27.34109,36.77077,42.95744,51.08992,55.92949,56.92734,61.21810,64.51100,65.40907,64.86025,60.51960,51.83831,40.76217,33.77722,45.55185,42.70798
23-07-2014,34.79170,27.40761,25.09593,19.25851,20.15657,21.25421,21.90281,25.99399,30.73378,38.06798,44.50411,57.72562,73.34198,77.13381,76.03617,80.82585,83.71962,82.62198,77.28348,69.94929,64.31143,58.42412,52.63659,51.63874
24-07-2014,51.88820,52.02125,43.00734,38.46712,41.11142,44.20476,41.95959,42.05938,47.24820,52.43702,62.06627,56.87745,67.45466,73.09251,78.53080,79.17940,77.13381,76.38542,74.63918,69.55015,61.76692,50.84046,48.49551,40.51271
25-07-2014,37.12002,35.78955,29.98539,31.78152,24.29765,22.95055,35.02454,40.21336,42.90755,39.71443,39.81422,55.28089,67.10541,66.70627,69.30068,72.34413,75.43746,71.99488,67.15531,60.76907,46.89895,39.76432,36.32174,36.82067
26-07-2014,42.24232,35.05780,34.02669,27.69034,19.70754,29.83572,38.31744,44.35443,47.89680,54.23315,58.07487,61.61724,62.61509,67.35488,61.71702,65.85810,75.23789,63.91229,55.43057,49.09422,57.67573,46.35013,40.26325,34.22626
27-07-2014,36.32174,35.98912,33.07873,32.38023,32.03099,33.97679,34.27615,35.02454,36.42153,37.26970,38.41723,39.11572,42.35873,42.55830,43.45637,43.95529,41.61035,40.81207,38.51701,34.07658,30.08518,24.69679,26.54281,30.23486
28-07-2014,28.20589,24.21449,19.65765,18.51012,15.06754,15.21721,16.26496,17.66195,21.55356,30.33464,32.08088,39.21551,35.17421,39.41508,50.14196,55.97939,56.97724,49.69293,45.10282,44.45422,41.76002,32.38023,31.33249,36.97034
29-07-2014,34.32604,36.12217,33.47787,25.44518,23.34969,24.29765,20.50582,24.29765,25.64475,25.59485,28.23916,29.28690,26.29335,25.29550,33.82712,38.81637,41.80992,44.70368,42.65809,41.95959,40.36303,36.82067,35.67314,38.21766
30-07-2014,42.70798,39.31529,39.61465,40.26325,41.71013,36.72088,31.43228,28.78797,29.28690,31.43228,32.43013,35.42368,38.81637,43.45637,50.74067,47.79702,42.25895,45.80132,41.21121,40.21336,40.31314,39.46497,36.07228,37.26970
31-07-2014,38.78310,40.31314,35.67314,28.58840,26.54281,22.20216,21.45378,25.44518,28.83787,32.43013,35.67314,38.31744,40.46282,35.12432,37.66884,42.10927,44.80347,40.96174,37.61895,36.12217,36.27185,44.05508,45.10282,38.71658
01-08-2014,36.25522,30.86683,28.23916,23.44948,14.86797,12.27356,12.07399,11.12603,19.20861,20.55571,20.80517,20.50582,26.84217,25.59485,30.03529,39.11572,36.67099,36.77077,32.43013,27.59055,22.55141,19.65765,18.95915,18.60990
